End Time_D&T,Volume,Cost,Price,Trade Hours Duration
2019-04-10,-6220.0,-75982.2,26.32588235294118,1.7647058823529411
2019-04-11,-1697.5,-9060.6,25.168333333333333,1.8333333333333333
2019-04-12,1250.0,207514.0,40.43,4.25
2019-04-13,-10723.0,-991.0,32.04929577464789,1.4366197183098592
2019-04-14,-12561.0,-3448.3,30.187600000000003,1.29
2019-04-15,-4574.5,104885.25000000001,30.418333333333333,1.6666666666666667
2019-04-16,183.0,290056.95,30.64774193548387,1.8387096774193548
2019-04-17,-2852.0,-32585.7,27.02,1.2941176470588236
2019-04-18,-3994.0,44946.0,29.2825,1.5357142857142858
2019-04-19,-13060.0,-388102.8,29.969,7.1
2019-04-20,-16260.0,-484704.0,29.784444444444446,1.6666666666666667
2019-04-21,-16239.0,-420355.05,28.058888888888887,1.6666666666666667
2019-04-22,-15448.5,-296624.92,19.79176470588235,2.235294117647059
2019-04-23,-1371.0,40721.850000000006,15.265142857142857,1.1714285714285715
2019-04-24,-2110.0,-45084.55,22.03148148148148,1.0
2019-04-25,-2840.0,-45622.4,19.171,1.0
2019-04-26,1085.0,140320.55,35.34285714285714,2.0
2019-04-27,-14094.5,135.04999999999382,23.296540880503144,1.1823899371069182
2019-04-28,-1352.0,447262.25,26.73014492753623,1.9420289855072463
2019-04-29,-1150.0,-33703.2,29.705833333333334,1.0
2019-04-30,-300.0,55675.3,33.76470588235294,1.3529411764705883
2019-05-01,-1950.0,-22993.15,23.924375,1.3125
2019-05-02,-3990.0,-46041.4,24.99083333333333,1.2916666666666667
2019-05-03,-1550.0,-46088.0,30.03941176470588,1.0
2019-05-04,-13257.0,-254385.0,30.38049019607843,1.1764705882352942
2019-05-05,-8650.0,-681.050000000007,24.736486486486488,1.3513513513513513
2019-05-06,-575.0,-17005.0,29.650000000000002,1.0
2019-05-07,-200.0,-6932.0,34.66,1.0
2019-05-08,-1065.0,271222.5,30.986888888888892,1.6888888888888889
2019-05-09,191.0,275566.95,31.0575,2.0
2019-05-10,-2290.0,-8885.5,26.301666666666666,2.1666666666666665
2019-05-11,-7087.0,49529.5,29.464285714285715,1.6904761904761905
2019-05-12,-8975.0,-18734.7,20.88625,1.3375
2019-05-13,-3125.0,-30196.5,27.009285714285713,1.5
2019-05-14,-1395.0,89042.0,32.07875,2.625
2019-05-15,-3836.0,-39605.5,27.37842105263158,1.368421052631579
2019-05-16,-5925.0,2909.5,29.46,1.4594594594594594
2019-05-17,-5896.0,176531.0,29.945526315789476,2.026315789473684
2019-05-18,-7776.0,-1034.0,28.609803921568627,1.6274509803921569
2019-05-19,-8481.0,7858.599999999999,27.57079365079365,1.5873015873015872
2019-05-20,-5170.0,-76456.9,28.66896551724138,1.3103448275862069
2019-05-21,-4974.0,-67207.2,25.495625,1.5
2019-05-22,-5904.0,-82049.75,25.781999999999996,1.28
2019-05-23,-8441.0,-30698.8,27.508,1.7666666666666666
2019-05-24,-2005.0,-6078.5,29.82588235294118,1.3529411764705883
2019-05-25,-3060.0,61179.700000000004,30.28265625,1.328125
2019-05-26,-8380.0,364987.48,11.505766871165644,1.2392638036809815
2019-05-27,-4192.6,267350.7,23.02982905982906,1.7094017094017093
2019-05-28,-1133.0,182979.95,25.07953488372093,1.441860465116279
2019-05-29,-7650.0,-91870.7,24.109787234042553,1.2127659574468086
2019-05-30,-13830.5,110103.44,15.15695652173913,1.3565217391304347
2019-05-31,-11818.0,126121.8,26.364430379746835,1.6075949367088607
2019-06-01,-20368.0,590573.5,19.4335393258427,1.5056179775280898
2019-06-02,-12769.0,307019.99,10.268205128205128,1.1602564102564104
2019-06-03,16331.5,1171006.925,27.364905660377357,2.3207547169811322
2019-06-04,-3800.0,-23.800000000000182,33.55,1.3214285714285714
2019-06-05,-3193.0,331813.39999999997,26.46439024390244,1.8780487804878048
2019-06-06,-422.0,181158.95,26.67235294117647,2.235294117647059
2019-06-07,291.0,425477.7,22.14138888888889,2.0
2019-06-08,-10462.0,564339.75,8.022112676056338,1.8873239436619718
2019-06-09,-11655.0,999383.22,20.285963302752293,2.0
2019-06-10,3404.0,439863.4,30.128636363636364,2.5454545454545454
2019-06-11,-8295.0,29986.500000000004,25.858666666666668,1.4666666666666666
2019-06-12,-8325.0,132070.85,28.61148148148148,1.5185185185185186
2019-06-13,-12505.0,145670.3,21.701176470588237,1.6764705882352942
2019-06-14,-3429.0,293334.4,25.76421052631579,1.894736842105263
2019-06-15,-20358.0,-51425.45,24.879099099099097,1.3513513513513513
2019-06-16,-27394.0,12092.050000000003,19.620849056603774,1.6037735849056605
2019-06-17,-9859.5,430418.75,18.025185185185187,1.9814814814814814
2019-06-18,-1976.0,191363.3,26.56772727272727,2.0
2019-06-19,3127.0,435012.07,36.72793103448276,1.896551724137931
2019-06-20,-663.0,326759.5,27.951999999999998,1.7
2019-06-21,-3508.0,232172.7,30.445999999999998,1.542857142857143
2019-06-22,-4652.0,461774.8,26.121199999999998,1.6933333333333334
2019-06-23,-5276.5,749748.3,18.964303797468354,1.9746835443037976
2019-06-24,-2963.0,399812.41000000003,26.24325581395349,1.930232558139535
2019-06-25,-2016.0,77830.55,22.911363636363635,1.6363636363636365
2019-06-26,2986.0,360784.60000000003,30.001052631578947,2.4210526315789473
2019-06-27,218.0,223138.47,20.934864864864867,1.5945945945945945
2019-06-28,-6430.0,38581.7,26.154222222222224,1.5333333333333334
2019-06-29,-22174.0,94040.40000000001,21.205205479452054,1.3904109589041096
2019-06-30,-10888.0,944603.95,15.231461988304092,1.3859649122807018
2019-07-01,-2195.0,1065098.0,29.080161290322582,2.838709677419355
2019-07-02,-1845.0,45986.95,23.573720930232557,1.1627906976744187
2019-07-03,-2700.0,-58877.5,22.037916666666664,1.0
2019-07-04,-5898.5,-39389.7,16.80806451612903,1.6451612903225807
2019-07-05,-5843.0,-89364.4,25.8453125,1.21875
2019-07-06,-8840.0,141505.05,25.204583333333332,1.6388888888888888
2019-07-07,-4812.0,222512.87,22.45307692307692,1.6153846153846154
2019-07-08,-3556.0,31856.4,24.5025,1.46875
2019-07-09,-4120.0,-49661.5,23.025909090909092,1.3181818181818181
2019-07-10,-2417.0,107297.5,30.93378378378378,1.4054054054054055
2019-07-11,-1848.0,135945.9,33.62,2.1052631578947367
2019-07-12,645.0,210753.3,37.41904761904762,1.5
2019-07-13,-3811.0,231239.1,33.254705882352944,1.5
2019-07-14,-4730.0,-25009.4,27.73130434782609,1.1630434782608696
2019-07-15,4095.0,342962.75,30.846857142857147,1.6
2019-07-16,1350.0,322764.25,34.897708333333334,1.4375
2019-07-17,6648.0,549167.7,36.94513513513514,2.108108108108108
2019-07-18,-2098.0,186985.0,29.28127272727273,1.3636363636363635
2019-07-19,-382.0,280940.65,33.05015625,1.3125
2019-07-20,-24423.0,200520.3,28.63330578512397,1.6198347107438016
2019-07-21,-16516.0,587817.65,25.501543209876544,1.5
2019-07-22,5401.3,1046392.9,30.19964285714286,2.6607142857142856
2019-07-23,326.0,517297.0,34.88861111111111,2.361111111111111
2019-07-24,16428.0,1348886.59,57.87185628742515,1.2095808383233533
2019-07-25,10416.0,732416.14,66.92871287128713,1.0495049504950495
2019-07-26,5030.0,368622.3,51.364637681159415,1.1014492753623188
2019-07-27,-6580.0,180847.37,28.72580357142857,1.3928571428571428
2019-07-28,-12236.0,448452.85,24.85822966507177,1.3397129186602872
2019-07-29,-17325.0,-224323.41,27.631866666666667,1.0977777777777777
2019-07-30,-7970.0,200412.17,23.429150326797384,1.1895424836601307
2019-07-31,-27892.0,-264462.81,24.282096069869,1.1572052401746724
2019-08-01,-11234.0,-28503.87999999999,30.343999999999998,1.353846153846154
2019-08-02,-24826.0,-565973.85,31.41011049723757,1.143646408839779
2019-08-03,-17144.0,-340213.95,27.30204379562044,1.1240875912408759
2019-08-04,-17706.0,-287872.08,26.830438596491227,1.2017543859649122
2019-08-05,-3440.0,351301.82999999996,27.522249999999996,1.45
2019-08-06,-10595.0,-15494.750000000004,34.28353448275862,1.3189655172413792
2019-08-07,-4253.0,436443.9,30.919428571428572,2.257142857142857
2019-08-08,-16758.0,104125.59999999999,26.038231292517008,1.2585034013605443
2019-08-09,-19235.0,-14570.210000000017,29.429424778761064,1.1725663716814159
2019-08-10,-10943.0,1003693.3,21.5919375,1.6125
2019-08-11,-5713.0,1853964.1,18.419666666666668,1.6208333333333333
2019-08-12,2972.0,1037893.8200000001,24.342803738317755,1.7850467289719627
2019-08-13,-8823.0,57024.17999999999,25.52945454545455,1.3818181818181818
2019-08-14,-13260.0,-100704.98,24.686239999999998,1.128
2019-08-15,-14504.0,137678.25999999998,20.250990990990992,1.4054054054054055
2019-08-16,-15274.0,238007.95,24.85261261261261,1.6756756756756757
2019-08-17,6031.0,1112611.35,24.97307692307692,1.3254437869822486
2019-08-18,4279.0,945020.2300000001,26.640816326530615,1.153061224489796
2019-08-19,1907.0,972403.34,25.12802197802198,1.39010989010989
2019-08-20,-2824.0,225744.35,25.464642857142856,2.0714285714285716
2019-08-21,-2765.0,494818.17,27.6409375,2.09375
2019-08-22,-11538.0,409448.9,26.955611510791368,1.618705035971223
2019-08-23,-4634.0,405196.3,29.446666666666665,1.68
2019-08-24,-17351.2,4427.100000000006,23.592847222222222,1.375
2019-08-25,-8459.0,148245.25,24.334637681159418,1.565217391304348
2019-08-26,-1398.0,288828.45,42.8765625,1.65625
2019-08-27,-10126.0,29242.5,38.82769230769231,2.6923076923076925
2019-08-28,13797.0,944159.41,54.992710280373835,1.205607476635514
2019-08-29,27014.0,1577357.16,50.67668224299065,1.102803738317757
2019-08-30,9665.9,1058991.95,37.79957746478873,1.676056338028169
2019-08-31,-8464.3,792806.63,15.5833125,1.4625
2019-09-01,-9973.3,426766.93,22.629574468085103,1.946808510638298
2019-09-02,2995.0,747758.2,27.372456140350877,1.7017543859649122
2019-09-03,371.5,408901.45,35.404375,2.9375
2019-09-04,2546.0,671900.8,35.22547619047619,1.880952380952381
2019-09-05,1038.6,525441.4500000001,22.14048780487805,1.6341463414634145
2019-09-06,-8506.4,521636.62,23.130625,3.03125
2019-09-07,-16730.5,-34807.450000000004,25.95434210526316,1.368421052631579
2019-09-08,-6938.0,253203.15000000002,25.71291666666667,1.625
2019-09-09,2393.5,367282.0,50.35363636363636,2.909090909090909
2019-09-10,1964.0,329610.12,27.324411764705882,1.8235294117647058
2019-09-11,-1959.7,404248.77,21.415714285714284,1.9821428571428572
2019-09-12,-3781.0,259248.41999999998,26.055686274509803,1.4705882352941178
2019-09-13,-4199.0,257850.65,27.268245614035088,1.543859649122807
2019-09-14,-13092.0,231618.89,28.6287,1.52
2019-09-15,7793.5,1347140.1300000001,15.865977011494252,2.839080459770115
2019-09-16,7950.0,684738.52,37.9122,1.64
2019-09-17,2198.0,398505.75,33.126666666666665,2.6
2019-09-18,6290.0,406756.0,34.656363636363636,2.909090909090909
2019-09-19,-1765.0,81229.0,27.66375,1.75
2019-09-20,-3122.0,-20325.0,20.819999999999997,1.6363636363636365
2019-09-21,-3434.0,853362.3,30.735294117647058,1.6705882352941177
2019-09-22,-4227.0,731236.55,31.973200000000002,4.04
2019-09-23,10930.5,929791.65,40.884,1.3142857142857143
2019-09-24,-6381.0,374576.7,23.11950819672131,1.540983606557377
2019-09-25,-2780.0,382820.3,23.60194444444444,1.9166666666666667
2019-09-26,-1738.0,394711.39,30.709622641509434,1.6603773584905661
2019-09-27,-4763.5,501073.65,21.53475,2.45
2019-09-28,-15206.0,282803.65,20.947,1.54
2019-09-29,-17700.0,251262.31,14.354166666666666,1.6979166666666667
2019-09-30,-15857.0,127015.5,11.606,2.1
2019-10-01,2417.0,686635.36,37.81722772277228,1.4356435643564356
2019-10-02,-10818.0,305396.4,21.32734693877551,1.9795918367346939
2019-10-03,17790.0,1148454.18,47.828018018018014,1.2972972972972974
2019-10-04,-3999.3,405094.02999999997,23.894186046511628,2.7674418604651163
2019-10-05,-9333.0,339301.35,28.129213483146067,1.5617977528089888
2019-10-06,-5314.3,893574.36,25.60231884057971,2.6231884057971016
2019-10-07,9355.2,879632.01,48.736000000000004,1.2947368421052632
2019-10-08,8445.6,1009304.16,37.479610389610386,1.5974025974025974
2019-10-09,-6250.0,64784.34,32.515,1.55
2019-10-10,-2350.0,263727.0,28.08083333333333,3.8333333333333335
2019-10-11,-8026.0,60548.200000000004,19.51367088607595,1.3291139240506329
2019-10-12,-9294.0,18335.899999999994,14.214210526315789,1.5526315789473684
2019-10-13,1420.5,274123.45,17.647068965517242,1.3275862068965518
2019-10-14,1530.0,196273.9,17.121666666666666,1.3095238095238095
2019-10-15,-5972.0,-88714.9,23.10625,1.15625
2019-10-16,-6480.0,-12495.600000000002,23.401489361702126,1.2765957446808511
2019-10-17,8687.0,517723.34,40.936716417910446,1.208955223880597
2019-10-18,-8648.0,-54660.65,19.368837209302328,1.3255813953488371
2019-10-19,-7300.0,212357.06,22.634489795918366,1.653061224489796
2019-10-20,198.0,495590.0,30.19766666666667,2.466666666666667
2019-10-21,5324.0,729533.12,41.1981052631579,1.305263157894737
2019-10-22,27980.0,1572184.35,51.1844696969697,1.0454545454545454
2019-10-23,26434.0,1356397.6,46.53824427480916,1.0534351145038168
2019-10-24,-11144.0,-275657.82,31.392419354838708,1.096774193548387
2019-10-25,-5070.0,-64288.54,22.735999999999997,1.1076923076923078
2019-10-26,-12470.0,-32277.23,16.45035294117647,1.2823529411764707
2019-10-27,-745.0,248988.8,22.590697674418603,1.5116279069767442
2019-10-28,-3999.0,-7373.98,23.923,1.35
2019-10-29,11561.0,663376.57,48.53840707964602,1.0442477876106195
2019-10-30,21580.0,1113776.1,47.73951724137931,1.0413793103448277
2019-10-31,11740.0,649849.57,44.57989583333333,1.0729166666666667
2019-11-01,-3640.0,-20529.9,23.96,1.5
2019-11-02,-1880.0,255088.98,21.563283582089554,1.2388059701492538
2019-11-03,-4045.0,354968.9,16.356774193548386,1.596774193548387
2019-11-04,-325.0,217125.0,18.67576923076923,1.8076923076923077
2019-11-05,3850.5,481655.475,27.923333333333336,2.6
2019-11-06,-1627.5,8137.5,-5.0,7.0
2019-11-07,848.0,231720.4,30.918235294117647,2.6470588235294117
2019-11-08,4369.0,395302.75,43.171,3.7
2019-11-09,-580.0,233874.0,33.22869565217391,2.0
2019-11-10,-2645.0,69558.55,28.125555555555554,1.6666666666666667
2019-11-11,3985.0,356620.25,32.45,4.777777777777778
2019-11-12,7129.2,1171937.46,57.29597014925373,1.3134328358208955
2019-11-13,-1410.0,111229.89,43.63088235294118,1.2058823529411764
2019-11-14,19098.0,1331977.4,54.580487804878054,1.0670731707317074
2019-11-15,10187.0,776580.9299999999,52.681311475409835,1.5573770491803278
2019-11-16,-579.5,87189.05,29.764166666666668,2.1666666666666665
2019-11-17,6989.0,602255.0,55.333333333333336,8.666666666666666
2019-11-18,-312.0,78884.0,32.75,7.0
2019-11-19,1008.0,80540.45,57.97923076923077,1.3076923076923077
2019-11-20,22245.0,1508625.34,62.82439560439561,1.032967032967033
2019-11-21,24264.0,1761819.16,55.50145833333334,1.0989583333333333
2019-11-22,520.0,148471.2,28.387894736842107,1.368421052631579
2019-11-23,-8337.0,207415.97,23.983333333333334,2.0
2019-11-24,-1636.0,461445.0,29.636097560975607,2.1707317073170733
2019-11-25,1233.0,348669.66,41.97811594202899,1.318840579710145
2019-11-26,-3395.0,-38134.5,26.434166666666666,1.5
2019-11-27,-4828.0,-50453.45,26.631923076923076,1.3076923076923077
2019-11-28,200.0,164850.0,25.156538461538464,1.2692307692307692
2019-11-29,-2528.0,-12674.0,26.30666666666667,1.4
2019-11-30,-1496.0,7480.0,-5.0,8.0
2019-12-01,-2930.0,-11759.25,26.66625,1.5625
2019-12-02,-2136.0,-9095.5,25.69909090909091,1.4545454545454546
2019-12-03,842.5,113331.0,51.65833333333333,2.8333333333333335
2019-12-04,16343.0,1248452.42,72.2174074074074,1.037037037037037
2019-12-05,8989.5,676621.7,70.47485981308411,1.1401869158878504
2019-12-06,-2292.0,259943.35,32.09396825396826,1.3015873015873016
2019-12-07,-10601.0,-48240.8,8.930291262135922,1.145631067961165
2019-12-08,2190.0,288035.45,1.7036666666666669,1.05
2019-12-09,2222.0,84600.41,4.457037037037036,1.0
2019-12-10,-1850.2,208047.66999999998,35.55894736842105,1.5087719298245614
2019-12-11,-5956.4,156931.0,21.6434693877551,1.2244897959183674
2019-12-12,-6423.0,-110785.5,27.33122807017544,1.105263157894737
2019-12-13,-3530.0,121002.5,19.74627450980392,1.2549019607843137
2019-12-14,-6885.0,120441.49999999999,23.709999999999997,1.4090909090909092
2019-12-15,-16485.0,180869.85,2.9765116279069765,1.5232558139534884
2019-12-16,-15485.0,-142228.65,21.541971830985915,1.295774647887324
2019-12-17,-400.0,2000.0,-5.0,5.0
2019-12-18,-845.0,4225.0,-5.0,6.0
2019-12-19,-7664.6,162010.64,12.964705882352941,1.5411764705882354
2019-12-20,-11977.0,135353.25,12.029384615384615,1.5538461538461539
2019-12-21,-12513.0,445610.69,13.054117647058824,1.5980392156862746
2019-12-22,-3210.0,201832.39,8.467962962962963,1.4259259259259258
2019-12-23,-11262.0,133517.0,8.280886075949368,1.3544303797468353
2019-12-24,-8890.0,4695.75,0.9834567901234569,1.1111111111111112
2019-12-25,-12097.0,471891.4,-2.919009009009009,1.4054054054054055
2019-12-26,-13143.5,449740.75,19.787916666666668,1.5583333333333333
2019-12-27,-12750.0,162334.5,19.085263157894737,1.5
2019-12-28,-19864.5,59194.8,22.536470588235296,1.588235294117647
2019-12-29,-9711.0,-38104.26,24.249454545454547,1.4181818181818182
2019-12-30,-5790.0,-44819.0,16.795555555555556,1.8888888888888888
2019-12-31,-4343.0,79477.5,25.594736842105263,1.9473684210526316
2020-01-01,-8990.0,33188.15999999999,26.269710144927537,1.4492753623188406
2020-01-02,-4638.5,265192.81,31.959148936170212,1.702127659574468
2020-01-03,-9110.0,247730.8,23.185128205128205,2.1794871794871793
2020-01-04,-4339.0,249267.0,22.264375,1.875
2020-01-05,-14317.0,342410.6,27.3645,2.1333333333333333
2020-01-06,-360.0,171878.9,27.582608695652173,1.6956521739130435
2020-01-07,-6207.0,223806.25,22.481836734693875,1.7551020408163265
2020-01-08,840.0,210408.21,27.421489361702125,1.1702127659574468
2020-01-09,-8715.0,-26926.55,25.721290322580646,1.5483870967741935
2020-01-10,-9240.0,-73039.3,18.10531914893617,1.2765957446808511
2020-01-11,9457.0,486939.78,23.54909090909091,1.4318181818181819
2020-01-12,-15001.5,-154591.68,4.547305699481865,1.0
2020-01-13,-5648.6,172366.35,-8.792,2.2666666666666666
2020-01-14,-4060.0,308829.8,21.11695652173913,2.608695652173913
2020-01-15,-7004.0,165884.85,4.084893617021276,2.74468085106383
2020-01-16,-5684.0,73495.59,24.772978723404254,1.2553191489361701
2020-01-17,-8520.0,-91511.0,19.92892857142857,1.1607142857142858
2020-01-18,-9126.0,-56482.7,17.08238095238095,1.2222222222222223
2020-01-19,-9853.0,-120321.75,20.792166666666667,1.1833333333333333
2020-01-20,-2667.5,48740.325,33.51153846153846,1.2307692307692308
2020-01-21,140.0,57448.0,45.171,1.5
2020-01-22,-67.5,20855.5,33.52,2.0
2020-01-23,6000.0,340419.0,57.176785714285714,1.0
2020-01-24,4490.0,277004.9,53.31952380952381,1.119047619047619
2020-01-25,-4564.0,-31987.8,20.240000000000002,1.3076923076923077
2020-01-26,-11038.0,339190.82,16.38619718309859,2.6901408450704225
2020-01-27,-13559.0,-29466.7,7.232127659574469,1.4893617021276595
2020-01-28,-9198.5,-69514.12,13.394222222222222,1.2666666666666666
2020-01-29,-5750.0,-580.29,0.9121428571428565,1.7857142857142858
2020-01-30,-11754.0,-35735.0,3.669466666666667,1.2
2020-01-31,-7639.0,12905.449999999999,-19.20139534883721,1.2790697674418605
2020-02-01,-1190.0,64902.8,23.677083333333332,1.0297619047619047
2020-02-02,-16735.0,-37464.75,6.291724137931035,1.1982758620689655
2020-02-03,-8049.8,19245.64,11.849777777777778,2.022222222222222
2020-02-04,-5295.0,-625.96,14.794117647058824,1.8235294117647058
2020-02-05,-2256.0,448.60000000000036,15.533846153846154,1.4615384615384615
2020-02-06,-1344.0,13305.6,-9.9,7.0
2020-02-07,-1127.0,100259.88,36.215675675675676,1.2162162162162162
2020-02-08,-16732.2,-112957.67,17.413333333333334,1.5128205128205128
2020-02-09,-9297.0,761866.45,-0.8803846153846153,1.6538461538461537
2020-02-10,-2002.6,658546.3,-2.575714285714285,4.142857142857143
2020-02-11,-8222.4,365906.36,1.312083333333333,1.375
2020-02-12,-9309.4,78858.70999999999,10.779818181818182,1.709090909090909
2020-02-13,-5789.0,175617.05,20.341285714285714,1.5
2020-02-14,-3324.0,-12243.359999999999,16.195238095238096,1.2857142857142858
2020-02-15,-13796.6,-142114.88,15.418876404494382,1.1910112359550562
2020-02-16,-4017.6,496468.39,5.948020304568528,1.3045685279187818
2020-02-17,-6430.2,235760.45,10.849210526315789,2.1052631578947367
2020-02-18,-6729.5,80962.63500000001,10.892499999999998,2.375
2020-02-19,-9440.2,-71554.55,16.222972972972972,1.5135135135135136
2020-02-20,-7147.0,11360.11,-6.635454545454545,3.8181818181818183
2020-02-21,-8930.0,55498.75,-0.2272340425531917,2.0
2020-02-22,-12331.4,80610.51,15.469103448275861,1.2551724137931035
2020-02-23,-27274.0,-24201.529999999995,8.327544910179641,1.3652694610778444
