Trade ID,Start Time,End Time,Volume,Price,Cost,SO Flag
ES00018634,2019-04-02T00:00:00Z,2019-04-02T01:00:00Z,-100,23.3,-2330,F
ES00018635,2019-04-02T01:00:00Z,2019-04-02T02:00:00Z,-100,21.8,-2180,F
ES00018636,2019-04-02T02:00:00Z,2019-04-02T03:00:00Z,-100,23.4,-2340,F
ES00018637,2019-04-02T03:00:00Z,2019-04-02T04:00:00Z,-100,25.9,-2590,F
ES00018638,2019-04-01T21:30:00Z,2019-04-02T04:30:00Z,-1932,0.3,-579.6,T
ES00018640,2019-04-02T23:00:00Z,2019-04-03T00:00:00Z,-100,26.2,-2620,T
ES00018641,2019-04-03T00:00:00Z,2019-04-03T01:00:00Z,-100,25.8,-2580,T
ES00018642,2019-04-03T01:00:00Z,2019-04-03T02:00:00Z,-100,25.9,-2590,T
ES00018643,2019-04-03T02:00:00Z,2019-04-03T03:00:00Z,-100,27.2,-2720,T
ES00018644,2019-04-03T03:00:00Z,2019-04-03T04:00:00Z,-100,28.7,-2870,T
ES00018645,2019-04-02T23:00:00Z,2019-04-03T00:00:00Z,-160,25.6,-4096,T
ES00018646,2019-04-03T00:00:00Z,2019-04-03T01:00:00Z,-160,25.2,-4032,T
ES00018647,2019-04-03T01:00:00Z,2019-04-03T02:00:00Z,-160,25.2,-4032,T
ES00018648,2019-04-03T02:00:00Z,2019-04-03T03:00:00Z,-160,26.8,-4288,T
ES00018649,2019-04-02T22:00:00Z,2019-04-03T06:00:00Z,-2352,0.5,-1176,T
ES00018650,2019-04-03T09:30:00Z,2019-04-03T20:00:00Z,-241.5,-74.95,18100.425,T
ES00018651,2019-04-03T14:00:00Z,2019-04-03T15:00:00Z,50,48.89,2444.5,F
ES00018652,2019-04-03T14:00:00Z,2019-04-03T15:00:00Z,50,51.89,2594.5,F
ES00018653,2019-04-03T14:00:00Z,2019-04-03T15:00:00Z,74,52.45,3881.3,F
ES00018654,2019-04-03T14:00:00Z,2019-04-03T15:00:00Z,25,54.28,1357,F
ES00018655,2019-04-03T14:00:00Z,2019-04-03T15:00:00Z,48,55.89,2682.72,F
ES00018656,2019-04-03T14:00:00Z,2019-04-03T15:00:00Z,200,59.45,11890,F
ES00018657,2019-04-03T14:00:00Z,2019-04-03T15:00:00Z,33,59.77,1972.41,F
ES00018658,2019-04-03T22:00:00Z,2019-04-04T05:00:00Z,-1967,0.4,-786.8,T
ES00018659,2019-04-04T00:00:00Z,2019-04-04T01:00:00Z,-75,27.1,-2032.5,T
ES00018660,2019-04-04T01:00:00Z,2019-04-04T02:00:00Z,-75,27.18,-2038.5,T
ES00018661,2019-04-04T02:00:00Z,2019-04-04T03:00:00Z,-75,27.63,-2072.25,T
ES00018662,2019-04-04T03:00:00Z,2019-04-04T04:00:00Z,-50,29.77,-1488.5,T
ES00018663,2019-04-03T22:00:00Z,2019-04-03T23:00:00Z,-50,29.1,-1455,T
ES00018664,2019-04-04T00:00:00Z,2019-04-04T01:00:00Z,-135,26.6,-3591,T
ES00018665,2019-04-04T01:00:00Z,2019-04-04T02:00:00Z,-135,26.4,-3564,T
ES00018666,2019-04-04T02:00:00Z,2019-04-04T03:00:00Z,-50,27.14,-1357,T
ES00018667,2019-04-04T02:00:00Z,2019-04-04T03:00:00Z,-85,27.1,-2303.5,T
ES00018668,2019-04-04T03:00:00Z,2019-04-04T04:00:00Z,-50,29.59,-1479.5,T
ES00018669,2019-04-04T03:00:00Z,2019-04-04T04:00:00Z,-50,29.47,-1473.5,T
ES00018670,2019-04-04T03:00:00Z,2019-04-04T04:00:00Z,-10,29.09,-290.9,T
ES00018671,2019-04-04T01:00:00Z,2019-04-04T02:00:00Z,-25,27.93,-698.25,F
ES00018672,2019-04-04T02:00:00Z,2019-04-04T03:00:00Z,-25,27.36,-684,F
ES00018673,2019-04-04T03:00:00Z,2019-04-04T04:00:00Z,-50,29.6,-1480,F
ES00018674,2019-04-04T04:00:00Z,2019-04-04T05:00:00Z,-100,37.12,-3712,F
ES00018675,2019-04-04T04:00:00Z,2019-04-04T05:00:00Z,250,42.56,10640,F
ES00018676,2019-04-04T04:00:00Z,2019-04-04T05:00:00Z,300,44.28,13284,F
ES00018677,2019-04-04T04:00:00Z,2019-04-04T05:00:00Z,200,45.38,9076,F
ES00018678,2019-04-04T04:00:00Z,2019-04-04T05:00:00Z,150,45.91,6886.5,F
ES00018679,2019-04-04T05:00:00Z,2019-04-04T06:00:00Z,250,52.35,13087.5,F
ES00018680,2019-04-04T05:00:00Z,2019-04-04T06:00:00Z,100,52.68,5268,F
ES00018681,2019-04-04T05:00:00Z,2019-04-04T06:00:00Z,300,52.9,15870,F
ES00018682,2019-04-04T05:00:00Z,2019-04-04T06:00:00Z,200,53.07,10614,F
ES00018683,2019-04-04T05:00:00Z,2019-04-04T06:00:00Z,50,53.22,2661,F
ES00018684,2019-04-03T20:00:00Z,2019-04-03T21:00:00Z,-23,-74.95,1723.85,T
ES00018687,2019-04-04T23:00:00Z,2019-04-05T00:00:00Z,200,34.5,6900,F
ES00018688,2019-04-04T23:00:00Z,2019-04-05T00:00:00Z,200,36.5,7300,F
ES00018689,2019-04-04T23:00:00Z,2019-04-05T00:00:00Z,100,36.87,3687,F
ES00018690,2019-04-04T23:00:00Z,2019-04-05T00:00:00Z,20,36.9,738,F
ES00018691,2019-04-05T00:00:00Z,2019-04-05T01:00:00Z,200,34.5,6900,F
ES00018692,2019-04-05T00:00:00Z,2019-04-05T01:00:00Z,200,36.5,7300,F
ES00018693,2019-04-05T00:00:00Z,2019-04-05T01:00:00Z,30,36.6,1098,F
ES00018694,2019-04-05T01:00:00Z,2019-04-05T02:00:00Z,-100,29.79,-2979,T
ES00018695,2019-04-05T01:00:00Z,2019-04-05T02:00:00Z,-50,29.58,-1479,T
ES00018696,2019-04-05T01:00:00Z,2019-04-05T02:00:00Z,-50,29.2,-1460,T
ES00018697,2019-04-05T02:00:00Z,2019-04-05T03:00:00Z,-50,30.45,-1522.5,T
ES00018698,2019-04-05T02:00:00Z,2019-04-05T03:00:00Z,-50,29.45,-1472.5,T
ES00018699,2019-04-05T02:00:00Z,2019-04-05T03:00:00Z,-100,29.3,-2930,T
ES00018700,2019-04-05T03:00:00Z,2019-04-05T04:00:00Z,-50,33.06,-1653,T
ES00018701,2019-04-05T03:00:00Z,2019-04-05T04:00:00Z,-50,32.06,-1603,T
ES00018702,2019-04-05T03:00:00Z,2019-04-05T04:00:00Z,-100,31.33,-3133,T
ES00018703,2019-04-05T04:00:00Z,2019-04-05T05:00:00Z,100,42.9,4290,F
ES00018704,2019-04-05T04:00:00Z,2019-04-05T05:00:00Z,100,44.6,4460,F
ES00018705,2019-04-05T04:00:00Z,2019-04-05T05:00:00Z,100,44.68,4468,F
ES00018706,2019-04-05T04:00:00Z,2019-04-05T05:00:00Z,100,46.39,4639,F
ES00018707,2019-04-05T04:00:00Z,2019-04-05T05:00:00Z,200,46.79,9358,F
ES00018708,2019-04-05T04:00:00Z,2019-04-05T05:00:00Z,200,47.3,9460,F
ES00018709,2019-04-05T05:00:00Z,2019-04-05T06:00:00Z,200,54.27,10854,F
ES00018710,2019-04-05T05:00:00Z,2019-04-05T06:00:00Z,100,54.68,5468,F
ES00018711,2019-04-05T05:00:00Z,2019-04-05T06:00:00Z,200,55.75,11150,F
ES00018712,2019-04-05T05:00:00Z,2019-04-05T06:00:00Z,150,56.51,8476.5,F
ES00018713,2019-04-05T05:00:00Z,2019-04-05T06:00:00Z,100,56.81,5681,F
ES00018714,2019-04-05T05:00:00Z,2019-04-05T06:00:00Z,100,56.89,5689,F
ES00018715,2019-04-05T05:00:00Z,2019-04-05T06:00:00Z,200,57.15,11430,F
ES00018716,2019-04-05T05:00:00Z,2019-04-05T06:00:00Z,150,57.49,8623.5,F
ES00018717,2019-04-05T05:00:00Z,2019-04-05T06:00:00Z,250,57.6,14400,F
ES00018718,2019-04-05T05:00:00Z,2019-04-05T06:00:00Z,50,59.6,2980,F
ES00018719,2019-04-04T22:00:00Z,2019-04-04T23:00:00Z,-100,28.6,-2860,T
ES00018720,2019-04-05T00:00:00Z,2019-04-05T01:00:00Z,-260,28.3,-7358,T
ES00018721,2019-04-05T01:00:00Z,2019-04-05T02:00:00Z,-100,27.16,-2716,T
ES00018722,2019-04-05T01:00:00Z,2019-04-05T02:00:00Z,-160,27.1,-4336,T
ES00018723,2019-04-05T02:00:00Z,2019-04-05T03:00:00Z,-100,29.16,-2916,T
ES00018724,2019-04-05T02:00:00Z,2019-04-05T03:00:00Z,-160,29.1,-4656,T
ES00018725,2019-04-04T21:00:00Z,2019-04-05T06:00:00Z,-3132,1,-3132,T
ES00018726,2019-04-05T06:00:00Z,2019-04-05T07:00:00Z,20,58.68,1173.6,F
ES00018727,2019-04-05T06:00:00Z,2019-04-05T07:00:00Z,150,58.71,8806.5,F
ES00018728,2019-04-05T06:00:00Z,2019-04-05T07:00:00Z,197,59.42,11705.74,F
ES00018729,2019-04-05T06:00:00Z,2019-04-05T07:00:00Z,75,59.74,4480.5,F
ES00018730,2019-04-05T06:00:00Z,2019-04-05T07:00:00Z,100,59.88,5988,F
ES00018731,2019-04-05T06:00:00Z,2019-04-05T07:00:00Z,200,59.9,11980,F
ES00018732,2019-04-05T06:00:00Z,2019-04-05T07:00:00Z,200,61.9,12380,F
ES00018733,2019-04-05T06:00:00Z,2019-04-05T07:00:00Z,296,62.52,18505.92,F
ES00018734,2019-04-05T06:00:00Z,2019-04-05T07:00:00Z,100,63.9,6390,F
ES00018735,2019-04-05T06:00:00Z,2019-04-05T07:00:00Z,62,64.77,4015.74,F
ES00018736,2019-04-05T07:00:00Z,2019-04-05T08:00:00Z,150,58.91,8836.5,F
ES00018737,2019-04-05T07:00:00Z,2019-04-05T08:00:00Z,296,59.69,17668.24,F
ES00018738,2019-04-05T07:00:00Z,2019-04-05T08:00:00Z,54,59.83,3230.82,F
ES00018739,2019-04-05T08:00:00Z,2019-04-05T09:00:00Z,200,52.9,10580,F
ES00018740,2019-04-05T08:00:00Z,2019-04-05T09:00:00Z,100,53.89,5389,F
ES00018741,2019-04-05T08:00:00Z,2019-04-05T09:00:00Z,200,54.55,10910,F
ES00018742,2019-04-05T21:00:00Z,2019-04-05T21:30:00Z,-62.5,1.6,-100,T
ES00018743,2019-04-05T21:30:00Z,2019-04-05T22:00:00Z,-112.5,1.6,-180,T
ES00018744,2019-04-05T22:00:00Z,2019-04-05T23:00:00Z,-325,1.6,-520,T
ES00018745,2019-04-05T23:00:00Z,2019-04-06T04:00:00Z,-1990,1.6,-3184,T
ES00018746,2019-04-06T04:00:00Z,2019-04-06T07:00:00Z,-987,1.6,-1579.2,T
ES00018747,2019-04-06T07:00:00Z,2019-04-06T10:00:00Z,-372,1.6,-595.2,T
ES00018748,2019-04-06T10:00:00Z,2019-04-06T11:00:00Z,-272,1.6,-435.2,T
ES00018749,2019-04-05T22:00:00Z,2019-04-05T23:00:00Z,-100,33.99,-3399,T
ES00018750,2019-04-05T23:00:00Z,2019-04-06T00:00:00Z,-100,32.46,-3246,T
ES00018751,2019-04-05T23:00:00Z,2019-04-06T00:00:00Z,-130,32.1,-4173,T
ES00018752,2019-04-06T00:00:00Z,2019-04-06T01:00:00Z,-100,31.12,-3112,T
ES00018753,2019-04-06T00:00:00Z,2019-04-06T01:00:00Z,-130,31.1,-4043,T
ES00018754,2019-04-06T01:00:00Z,2019-04-06T02:00:00Z,-100,29.22,-2922,T
ES00018755,2019-04-06T01:00:00Z,2019-04-06T02:00:00Z,-130,28.6,-3718,T
ES00018756,2019-04-06T02:00:00Z,2019-04-06T03:00:00Z,-100,29.25,-2925,T
ES00018757,2019-04-06T02:00:00Z,2019-04-06T03:00:00Z,-130,28.6,-3718,T
ES00018758,2019-04-06T03:00:00Z,2019-04-06T04:00:00Z,-100,30.23,-3023,T
ES00018759,2019-04-06T03:00:00Z,2019-04-06T04:00:00Z,-130,30.1,-3913,T
ES00018760,2019-04-06T04:00:00Z,2019-04-06T05:00:00Z,-100,31.7,-3170,T
ES00018761,2019-04-06T05:00:00Z,2019-04-06T06:00:00Z,-100,34.1,-3410,T
ES00018762,2019-04-06T10:00:00Z,2019-04-06T11:00:00Z,-110,29.1,-3201,T
ES00018763,2019-04-06T11:00:00Z,2019-04-06T12:00:00Z,-160,29.1,-4656,T
ES00018764,2019-04-06T12:00:00Z,2019-04-06T13:00:00Z,-100,26.6,-2660,T
ES00018765,2019-04-06T13:00:00Z,2019-04-06T14:00:00Z,-100,28.1,-2810,T
ES00018766,2019-04-06T14:00:00Z,2019-04-06T15:00:00Z,-100,29.1,-2910,T
ES00018767,2019-04-05T22:00:00Z,2019-04-05T23:00:00Z,-100,34.6,-3460,T
ES00018768,2019-04-05T23:00:00Z,2019-04-06T00:00:00Z,-170,32.4,-5508,T
ES00018769,2019-04-06T00:00:00Z,2019-04-06T01:00:00Z,-170,31.3,-5321,T
ES00018770,2019-04-06T01:00:00Z,2019-04-06T02:00:00Z,-70,29.53,-2067.1,T
ES00018771,2019-04-06T01:00:00Z,2019-04-06T02:00:00Z,-100,29.5,-2950,T
ES00018772,2019-04-06T02:00:00Z,2019-04-06T03:00:00Z,-70,29.53,-2067.1,T
ES00018773,2019-04-06T02:00:00Z,2019-04-06T03:00:00Z,-100,29.5,-2950,T
ES00018774,2019-04-06T03:00:00Z,2019-04-06T04:00:00Z,-170,30.6,-5202,T
ES00018775,2019-04-06T04:00:00Z,2019-04-06T05:00:00Z,-100,32.1,-3210,T
ES00018776,2019-04-06T05:00:00Z,2019-04-06T06:00:00Z,-100,34.4,-3440,T
ES00018777,2019-04-06T06:00:00Z,2019-04-06T07:00:00Z,-100,35.8,-3580,T
ES00018778,2019-04-06T10:00:00Z,2019-04-06T11:00:00Z,-50,33.3,-1665,T
ES00018779,2019-04-06T11:00:00Z,2019-04-06T12:00:00Z,-100,31.54,-3154,T
ES00018780,2019-04-06T12:00:00Z,2019-04-06T13:00:00Z,-100,29.4,-2940,T
ES00018781,2019-04-06T13:00:00Z,2019-04-06T14:00:00Z,-50,26.16,-1308,T
ES00018782,2019-04-06T13:00:00Z,2019-04-06T14:00:00Z,-50,25.5,-1275,T
ES00018783,2019-04-06T14:00:00Z,2019-04-06T15:00:00Z,-100,26.2,-2620,T
ES00018784,2019-04-06T11:00:00Z,2019-04-06T16:00:00Z,-570,1.6,-912,T
ES00018785,2019-04-06T22:00:00Z,2019-04-06T23:00:00Z,-50,36.16,-1808,T
ES00018786,2019-04-06T23:00:00Z,2019-04-07T00:00:00Z,-150,31.37,-4705.5,T
ES00018787,2019-04-07T00:00:00Z,2019-04-07T01:00:00Z,-150,30.79,-4618.5,T
ES00018788,2019-04-07T01:00:00Z,2019-04-07T02:00:00Z,-150,29.35,-4402.5,T
ES00018789,2019-04-07T02:00:00Z,2019-04-07T03:00:00Z,-150,29.47,-4420.5,T
ES00018790,2019-04-07T03:00:00Z,2019-04-07T04:00:00Z,-150,29.93,-4489.5,T
ES00018791,2019-04-07T04:00:00Z,2019-04-07T05:00:00Z,-150,30.37,-4555.5,T
ES00018792,2019-04-07T05:00:00Z,2019-04-07T06:00:00Z,-150,32.73,-4909.5,T
ES00018793,2019-04-07T06:00:00Z,2019-04-07T07:00:00Z,-100,33.66,-3366,T
ES00018794,2019-04-07T10:00:00Z,2019-04-07T11:00:00Z,-50,28.64,-1432,T
ES00018795,2019-04-07T11:00:00Z,2019-04-07T12:00:00Z,-50,25.91,-1295.5,T
ES00018796,2019-04-07T12:00:00Z,2019-04-07T13:00:00Z,-50,25,-1250,T
ES00018797,2019-04-07T13:00:00Z,2019-04-07T14:00:00Z,-50,23.68,-1184,T
ES00018798,2019-04-06T22:00:00Z,2019-04-06T23:00:00Z,-50,35.06,-1753,T
ES00018799,2019-04-06T23:00:00Z,2019-04-07T00:00:00Z,-158,31.56,-4986.48,T
ES00018800,2019-04-06T23:00:00Z,2019-04-07T00:00:00Z,-52,30.77,-1600.04,T
ES00018801,2019-04-07T00:00:00Z,2019-04-07T01:00:00Z,-158,30.48,-4815.84,T
ES00018802,2019-04-07T00:00:00Z,2019-04-07T01:00:00Z,-52,29.64,-1541.28,T
ES00018803,2019-04-07T01:00:00Z,2019-04-07T02:00:00Z,-158,28.88,-4563.04,T
ES00018804,2019-04-07T01:00:00Z,2019-04-07T02:00:00Z,-52,28.08,-1460.16,T
ES00018805,2019-04-07T02:00:00Z,2019-04-07T03:00:00Z,-158,29.02,-4585.16,T
ES00018806,2019-04-07T02:00:00Z,2019-04-07T03:00:00Z,-52,28.16,-1464.32,T
ES00018807,2019-04-07T03:00:00Z,2019-04-07T04:00:00Z,-158,29.45,-4653.1,T
ES00018808,2019-04-07T03:00:00Z,2019-04-07T04:00:00Z,-52,28.66,-1490.32,T
ES00018809,2019-04-07T04:00:00Z,2019-04-07T05:00:00Z,-150,29.89,-4483.5,T
ES00018810,2019-04-07T05:00:00Z,2019-04-07T06:00:00Z,-150,32.25,-4837.5,T
ES00018811,2019-04-07T06:00:00Z,2019-04-07T07:00:00Z,-100,33.18,-3318,T
ES00018812,2019-04-07T07:00:00Z,2019-04-07T08:00:00Z,-60,33.31,-1998.6,T
ES00018813,2019-04-07T08:00:00Z,2019-04-07T09:00:00Z,-60,29.84,-1790.4,T
ES00018814,2019-04-07T09:00:00Z,2019-04-07T10:00:00Z,-60,28.43,-1705.8,T
ES00018815,2019-04-07T10:00:00Z,2019-04-07T11:00:00Z,-110,28.17,-3098.7,T
ES00018816,2019-04-07T11:00:00Z,2019-04-07T12:00:00Z,-110,25.43,-2797.3,T
ES00018817,2019-04-07T12:00:00Z,2019-04-07T13:00:00Z,-50,22.45,-1122.5,T
ES00018818,2019-04-07T13:00:00Z,2019-04-07T14:00:00Z,-50,23.21,-1160.5,T
ES00018819,2019-04-06T21:00:00Z,2019-04-07T11:00:00Z,-4396,1.75,-7693,T
ES00018820,2019-04-07T11:00:00Z,2019-04-07T16:00:00Z,-965,1.75,-1688.75,T
ES00018822,2019-04-07T22:00:00Z,2019-04-07T23:00:00Z,-100,32.27,-3227,T
ES00018823,2019-04-07T23:00:00Z,2019-04-08T00:00:00Z,-100,31.29,-3129,T
ES00018824,2019-04-08T00:00:00Z,2019-04-08T01:00:00Z,-100,30.45,-3045,T
ES00018825,2019-04-08T01:00:00Z,2019-04-08T02:00:00Z,-100,30.08,-3008,T
ES00018826,2019-04-08T02:00:00Z,2019-04-08T03:00:00Z,-100,30.86,-3086,T
ES00018827,2019-04-08T03:00:00Z,2019-04-08T04:00:00Z,-100,34.65,-3465,T
ES00018828,2019-04-08T04:00:00Z,2019-04-08T05:00:00Z,-50,46.96,-2348,T
ES00018829,2019-04-08T04:00:00Z,2019-04-08T05:00:00Z,-50,45.22,-2261,T
ES00018830,2019-04-07T22:00:00Z,2019-04-07T23:00:00Z,-100,31.82,-3182,T
ES00018831,2019-04-07T23:00:00Z,2019-04-08T00:00:00Z,-160,30.83,-4932.8,T
ES00018832,2019-04-08T00:00:00Z,2019-04-08T01:00:00Z,-160,30,-4800,T
ES00018833,2019-04-08T01:00:00Z,2019-04-08T02:00:00Z,-160,29.63,-4740.8,T
ES00018834,2019-04-08T02:00:00Z,2019-04-08T03:00:00Z,-160,30.4,-4864,T
ES00018835,2019-04-08T03:00:00Z,2019-04-08T04:00:00Z,-100,34.2,-3420,T
ES00018836,2019-04-08T04:00:00Z,2019-04-08T05:00:00Z,50,52.85,2642.5,F
ES00018837,2019-04-08T04:00:00Z,2019-04-08T05:00:00Z,100,53.75,5375,F
ES00018838,2019-04-08T04:00:00Z,2019-04-08T05:00:00Z,100,54.13,5413,F
ES00018839,2019-04-08T04:00:00Z,2019-04-08T05:00:00Z,100,54.65,5465,F
ES00018840,2019-04-08T04:00:00Z,2019-04-08T05:00:00Z,100,55.55,5555,F
ES00018841,2019-04-08T04:00:00Z,2019-04-08T05:00:00Z,50,56.45,2822.5,F
ES00018842,2019-04-08T05:00:00Z,2019-04-08T06:00:00Z,100,56.74,5674,F
ES00018843,2019-04-08T05:00:00Z,2019-04-08T06:00:00Z,100,57.64,5764,F
ES00018844,2019-04-08T05:00:00Z,2019-04-08T06:00:00Z,100,58.01,5801,F
ES00018845,2019-04-08T05:00:00Z,2019-04-08T06:00:00Z,100,58.54,5854,F
ES00018846,2019-04-08T05:00:00Z,2019-04-08T06:00:00Z,100,59.44,5944,F
ES00018847,2019-04-08T06:00:00Z,2019-04-08T07:00:00Z,50,57.19,2859.5,F
ES00018848,2019-04-08T06:00:00Z,2019-04-08T07:00:00Z,100,58.09,5809,F
ES00018849,2019-04-08T06:00:00Z,2019-04-08T07:00:00Z,100,58.46,5846,F
ES00018850,2019-04-08T06:00:00Z,2019-04-08T07:00:00Z,100,58.99,5899,F
ES00018851,2019-04-08T06:00:00Z,2019-04-08T07:00:00Z,100,59.89,5989,F
ES00018852,2019-04-08T06:00:00Z,2019-04-08T07:00:00Z,50,60.79,3039.5,F
ES00018853,2019-04-07T21:00:00Z,2019-04-08T06:00:00Z,-2430,0.8,-1944,T
ES00018885,2019-04-08T04:00:00Z,2019-04-08T05:00:00Z,150,55.83,8374.5,F
ES00018886,2019-04-08T04:00:00Z,2019-04-08T05:00:00Z,150,56.99,8548.5,F
ES00018887,2019-04-08T04:00:00Z,2019-04-08T05:00:00Z,100,57.6,5760,F
ES00018889,2019-04-08T21:30:00Z,2019-04-09T05:30:00Z,-2712,1,-2712,T
ES00018890,2019-04-08T22:00:00Z,2019-04-08T23:00:00Z,-75,34.17,-2562.75,T
ES00018891,2019-04-08T23:00:00Z,2019-04-09T00:00:00Z,-150,33.81,-5071.5,T
ES00018892,2019-04-09T00:00:00Z,2019-04-09T01:00:00Z,-150,29.53,-4429.5,T
ES00018893,2019-04-09T01:00:00Z,2019-04-09T02:00:00Z,-150,28.98,-4347,T
ES00018894,2019-04-09T02:00:00Z,2019-04-09T03:00:00Z,-150,29.12,-4368,T
ES00018895,2019-04-09T03:00:00Z,2019-04-09T04:00:00Z,-75,31.15,-2336.25,T
ES00018896,2019-04-09T03:00:00Z,2019-04-09T04:00:00Z,-75,30.27,-2270.25,T
ES00018897,2019-04-09T04:00:00Z,2019-04-09T05:00:00Z,-150,44.89,-6733.5,T
ES00018898,2019-04-08T22:00:00Z,2019-04-08T23:00:00Z,-75,28.34,-2125.5,T
ES00018899,2019-04-08T23:00:00Z,2019-04-09T00:00:00Z,-60,32.26,-1935.6,T
ES00018900,2019-04-08T23:00:00Z,2019-04-09T00:00:00Z,-150,28.29,-4243.5,T
ES00018901,2019-04-09T00:00:00Z,2019-04-09T01:00:00Z,-60,30.68,-1840.8,T
ES00018902,2019-04-09T00:00:00Z,2019-04-09T01:00:00Z,-150,29.07,-4360.5,T
ES00018903,2019-04-09T01:00:00Z,2019-04-09T02:00:00Z,-60,30.13,-1807.8,T
ES00018904,2019-04-09T01:00:00Z,2019-04-09T02:00:00Z,-150,28.52,-4278,T
ES00018905,2019-04-09T02:00:00Z,2019-04-09T03:00:00Z,-60,30.27,-1816.2,T
ES00018906,2019-04-09T02:00:00Z,2019-04-09T03:00:00Z,-150,28.66,-4299,T
ES00018907,2019-04-09T03:00:00Z,2019-04-09T04:00:00Z,-60,32.29,-1937.4,T
ES00018908,2019-04-09T03:00:00Z,2019-04-09T04:00:00Z,-75,30.69,-2301.75,T
ES00018909,2019-04-09T03:00:00Z,2019-04-09T04:00:00Z,-69,29.53,-2037.57,T
ES00018910,2019-04-09T03:00:00Z,2019-04-09T04:00:00Z,-6,29.02,-174.12,T
ES00018911,2019-04-09T06:00:00Z,2019-04-09T07:00:00Z,150,51.97,7795.5,F
ES00018912,2019-04-09T06:00:00Z,2019-04-09T07:00:00Z,150,52.29,7843.5,F
ES00018913,2019-04-09T06:00:00Z,2019-04-09T07:00:00Z,150,52.99,7948.5,F
ES00018914,2019-04-09T06:00:00Z,2019-04-09T07:00:00Z,200,53.1,10620,F
ES00018915,2019-04-09T06:00:00Z,2019-04-09T07:00:00Z,50,53.29,2664.5,F
ES00018916,2019-04-08T22:00:00Z,2019-04-09T05:00:00Z,-2520,14,-35280,T
ES00018917,2019-04-09T04:00:00Z,2019-04-09T05:00:00Z,-50,38.13,-1906.5,T
ES00018919,2019-04-09T22:00:00Z,2019-04-09T23:00:00Z,-50,33.98,-1699,T
ES00018920,2019-04-09T22:00:00Z,2019-04-09T23:00:00Z,-50,32.56,-1628,T
ES00018921,2019-04-09T23:00:00Z,2019-04-10T00:00:00Z,-100,30.74,-3074,T
