Trade ID,Start Time,End Time,Volume,Price,Cost,SO Flag
ES00001944,2016-06-05T22:30:00Z,2016-06-05T23:00:00Z,1840,74,136160,T
ES00001945,2016-06-03T22:30:00Z,2016-06-03T23:00:00Z,3360,45,151200,T
ES00001946,2016-06-04T22:30:00Z,2016-06-04T23:00:00Z,2080,70,145600,T
ES00001947,2016-06-04T22:30:00Z,2016-06-04T23:00:00Z,1752,74,129648,T
ES00001948,2016-06-04T22:00:00Z,2016-06-05T08:00:00Z,-3000,13.09,-39270,T
ES00001949,2016-06-04T22:00:00Z,2016-06-05T08:00:00Z,-1500,15.38,-23070,T
ES00001987,2016-06-07T22:30:00Z,2016-06-07T23:00:00Z,-800,18.6,-14880,T
ES00001988,2016-06-07T22:30:00Z,2016-06-07T23:00:00Z,-400,18.6,-7440,T
ES00001989,2016-06-07T22:30:00Z,2016-06-07T23:00:00Z,-200,18.6,-3720,F
ES00001990,2016-06-10T22:30:00Z,2016-06-10T23:00:00Z,2240,69,154560,T
ES00001991,2016-06-11T22:30:00Z,2016-06-11T23:00:00Z,2240,69,154560,T
ES00001992,2016-06-12T22:30:00Z,2016-06-12T23:00:00Z,2240,69,154560,T
ES00001993,2016-06-10T22:00:00Z,2016-06-11T07:00:00Z,-225,12.5,-2812.5,F
ES00001994,2016-06-11T22:00:00Z,2016-06-12T07:00:00Z,-1800,12.41,-22338,T
ES00001995,2016-06-11T22:00:00Z,2016-06-12T07:00:00Z,-900,18.79,-16911,T
ES00001996,2016-06-13T22:30:00Z,2016-06-13T23:00:00Z,3760,70,263200,T
ES00001997,2016-06-14T22:30:00Z,2016-06-14T23:00:00Z,2080,74,153920,T
ES00001998,2016-06-14T22:30:00Z,2016-06-14T23:00:00Z,2240,76,170240,T
ES00001999,2016-06-15T22:30:00Z,2016-06-15T23:00:00Z,2000,89.5,179000,T
ES00002000,2016-06-16T22:30:00Z,2016-06-16T23:00:00Z,2000,89.5,179000,T
ES00002001,2016-06-17T22:00:00Z,2016-06-18T07:00:00Z,2250,89.5,201375,T
ES00002040,2016-06-17T22:30:00Z,2016-06-17T23:00:00Z,2080,77,160160,T
ES00002041,2016-06-17T22:30:00Z,2016-06-17T23:00:00Z,-200,11.3,-2260,F
ES00002042,2016-06-18T22:30:00Z,2016-06-18T23:00:00Z,2400,82.5,198000,T
ES00002043,2016-06-19T22:30:00Z,2016-06-19T23:00:00Z,2400,82.5,198000,T
ES00002044,2016-06-19T22:00:00Z,2016-06-20T05:00:00Z,-2100,12.5,-26250,F
ES00002045,2016-06-19T22:30:00Z,2016-06-19T23:00:00Z,-800,11.59,-9272,T
ES00002046,2016-06-19T23:00:00Z,2016-06-20T05:00:00Z,-1200,11.59,-13908,T
ES00002047,2016-06-21T22:30:00Z,2016-06-21T23:00:00Z,2400,82.5,198000,T
ES00002048,2016-06-22T22:30:00Z,2016-06-22T23:00:00Z,2400,82.5,198000,T
ES00002049,2016-06-21T22:30:00Z,2016-06-21T23:00:00Z,-200,20.05,-4010,F
ES00002050,2016-06-22T00:00:00Z,2016-06-22T05:00:00Z,-1000,18.29,-18290,F
ES00002051,2016-06-21T22:30:00Z,2016-06-21T23:00:00Z,1560,77.5,120900,T
ES00002052,2016-06-23T22:30:00Z,2016-06-23T23:00:00Z,-200,21.64,-4328,F
ES00002053,2016-06-24T22:00:00Z,2016-06-25T07:00:00Z,2250,69.99,157477.5,T
ES00002054,2016-06-25T22:00:00Z,2016-06-26T07:00:00Z,2250,69.99,157477.5,T
ES00002055,2016-06-24T22:00:00Z,2016-06-25T07:00:00Z,2700,82.5,222750,T
ES00002056,2016-06-24T22:00:00Z,2016-06-25T07:00:00Z,-1800,17.6,-31680,T
ES00002093,2016-06-24T22:00:00Z,2016-06-25T07:00:00Z,-900,17.6,-15840,T
ES00002094,2016-06-24T22:30:00Z,2016-06-24T23:00:00Z,1560,77,120120,T
ES00002095,2016-06-25T22:30:00Z,2016-06-25T23:00:00Z,1840,99.5,183080,T
ES00002096,2016-06-25T22:00:00Z,2016-06-26T07:00:00Z,-4500,7.07,-31815,T
ES00002097,2016-06-26T23:00:00Z,2016-06-27T05:00:00Z,-4200,9.5,-39900,F
ES00002098,2016-06-26T23:00:00Z,2016-06-27T05:00:00Z,-2100,12.5,-26250,F
ES00002099,2016-06-27T22:30:00Z,2016-06-27T23:00:00Z,-2400,21.42,-51408,T
ES00002100,2016-06-28T22:00:00Z,2016-06-29T05:00:00Z,-700,16.75,-11725,T
ES00002101,2016-06-28T22:00:00Z,2016-06-29T05:00:00Z,-175,16.75,-2931.25,F
ES00002102,2016-06-28T22:30:00Z,2016-06-28T23:00:00Z,1840,95,174800,T
ES00002103,2016-06-30T22:30:00Z,2016-06-30T23:00:00Z,2400,84,201600,T
ES00002104,2016-06-30T19:00:00Z,2016-07-01T00:30:00Z,1430,119,170170,T
ES00002105,2016-07-03T22:30:00Z,2016-07-03T23:00:00Z,2080,91,189280,T
ES00002106,2016-07-03T22:30:00Z,2016-07-03T23:00:00Z,1840,90,165600,T
ES00002107,2016-07-04T22:30:00Z,2016-07-04T23:00:00Z,1840,90,165600,T
ES00002108,2016-07-02T00:00:00Z,2016-07-02T06:00:00Z,-1200,12,-14400,F
ES00002141,2016-07-02T00:00:00Z,2016-07-02T06:00:00Z,-1200,11.6,-13920,F
ES00002142,2016-07-02T00:00:00Z,2016-07-02T06:00:00Z,-1200,11.6,-13920,F
ES00002143,2016-07-03T22:30:00Z,2016-07-03T23:00:00Z,1560,76,118560,T
ES00002144,2016-07-01T22:30:00Z,2016-07-01T23:00:00Z,1560,76,118560,T
ES00002145,2016-07-02T22:30:00Z,2016-07-02T23:00:00Z,1560,76,118560,T
ES00002146,2016-07-02T22:00:00Z,2016-07-03T08:00:00Z,-800,16.39,-13112,T
ES00002147,2016-07-02T23:00:00Z,2016-07-03T06:00:00Z,-4200,3.2,-13440,F
ES00002148,2016-07-03T23:00:00Z,2016-07-04T05:00:00Z,-6000,13.7,-82200,F
ES00002149,2016-07-03T22:30:00Z,2016-07-03T23:00:00Z,-800,13.7,-10960,F
ES00002150,2016-07-03T22:00:00Z,2016-07-03T23:00:00Z,-475,16,-7600,F
ES00002151,2016-07-05T00:00:00Z,2016-07-05T05:00:00Z,-2500,17.7,-44250,F
ES00002152,2016-07-05T00:00:00Z,2016-07-05T05:00:00Z,-1000,17.7,-17700,F
ES00002153,2016-07-04T22:30:00Z,2016-07-04T23:00:00Z,-1000,17.7,-17700,F
ES00002154,2016-07-06T00:00:00Z,2016-07-06T06:00:00Z,-1500,13,-19500,F
ES00002155,2016-07-06T14:30:00Z,2016-07-06T18:00:00Z,910,92,83720,T
ES00002156,2016-07-06T22:30:00Z,2016-07-06T23:00:00Z,3520,64.5,227040,T
ES00002157,2016-07-10T22:30:00Z,2016-07-10T23:00:00Z,1840,90,165600,T
ES00002193,2016-07-06T22:30:00Z,2016-07-06T23:00:00Z,-800,19.9,-15920,T
ES00002194,2016-07-06T22:30:00Z,2016-07-06T23:00:00Z,-800,19.9,-15920,T
ES00002195,2016-07-07T22:30:00Z,2016-07-07T23:00:00Z,1560,76,118560,T
ES00002196,2016-07-07T22:30:00Z,2016-07-07T23:00:00Z,1560,76,118560,T
ES00002197,2016-07-08T22:30:00Z,2016-07-08T23:00:00Z,2400,88,211200,T
ES00002198,2016-07-08T22:00:00Z,2016-07-09T07:00:00Z,-900,14.2,-12780,T
ES00002199,2016-07-08T22:30:00Z,2016-07-08T23:00:00Z,1560,78,121680,T
ES00002200,2016-07-08T22:30:00Z,2016-07-08T23:00:00Z,1560,78,121680,T
ES00002201,2016-07-09T00:00:00Z,2016-07-09T05:00:00Z,-1750,10,-17500,F
ES00002202,2016-07-08T23:00:00Z,2016-07-09T06:00:00Z,-350,14,-4900,T
ES00002203,2016-07-09T22:00:00Z,2016-07-10T08:00:00Z,-3000,13.1,-39300,T
ES00002204,2016-07-10T12:00:00Z,2016-07-10T17:00:00Z,-2000,5.6,-11200,F
ES00002205,2016-07-10T22:00:00Z,2016-07-11T07:00:00Z,-2700,20.38,-55026,T
ES00002206,2016-07-10T22:00:00Z,2016-07-11T07:00:00Z,-1350,21.98,-29673,T
ES00002207,2016-07-11T05:00:00Z,2016-07-11T07:00:00Z,-1500,23.48,-35220,F
ES00002208,2016-07-11T22:30:00Z,2016-07-11T23:00:00Z,-1600,20.5,-32800,T
ES00002209,2016-07-11T22:30:00Z,2016-07-11T23:00:00Z,-800,20.35,-16280,T
ES00002212,2016-04-06T22:30:00Z,2016-04-06T23:00:00Z,-200,7.5,-1500,F
ES00002213,2016-04-06T22:30:00Z,2016-04-06T23:00:00Z,-3080,8,-24640,T
ES00002214,2016-04-06T22:00:00Z,2016-04-07T05:00:00Z,-875,7.5,-6562.5,T
ES00002215,2016-04-08T22:00:00Z,2016-04-09T07:00:00Z,-450,15.5,-6975,T
ES00002216,2016-04-08T22:00:00Z,2016-04-09T07:00:00Z,-225,15.5,-3487.5,F
ES00002217,2016-04-09T22:00:00Z,2016-04-10T08:00:00Z,-1000,14.98,-14980,T
ES00002218,2016-04-17T14:30:00Z,2016-04-18T11:00:00Z,-697,-80,55760,T
ES00002219,2016-04-17T15:00:00Z,2016-04-18T11:00:00Z,-640,-65.13,41683.2,T
ES00002220,2016-04-18T19:00:00Z,2016-04-18T22:00:00Z,-96,-65.13,6252.48,T
ES00002221,2016-04-23T22:00:00Z,2016-04-24T08:00:00Z,-1000,10.18,-10180,T
ES00002222,2016-04-23T22:00:00Z,2016-04-24T08:00:00Z,-1000,10.61,-10610,T
ES00002223,2016-04-25T22:30:00Z,2016-04-25T23:00:00Z,-200,17.25,-3450,F
ES00002224,2016-04-25T18:00:00Z,2016-04-26T11:00:00Z,-544,-65.13,35430.72,T
ES00002225,2016-04-25T18:00:00Z,2016-04-26T11:00:00Z,-357,-80,28560,T
ES00002226,2016-05-01T22:00:00Z,2016-05-02T08:00:00Z,-2500,19.66,-49150,T
ES00002227,2016-05-01T22:00:00Z,2016-05-02T08:00:00Z,-250,19.66,-4915,F
ES00002245,2016-07-11T22:30:00Z,2016-07-11T23:00:00Z,-3200,19,-60800,F
ES00002246,2016-07-11T23:00:00Z,2016-07-12T07:00:00Z,-4000,19,-76000,F
ES00002247,2016-07-11T23:00:00Z,2016-07-12T05:00:00Z,-3000,19,-57000,F
ES00002248,2016-07-13T22:30:00Z,2016-07-13T23:00:00Z,2720,55,149600,T
ES00002249,2016-07-14T22:30:00Z,2016-07-14T23:00:00Z,2720,55,149600,T
ES00002250,2016-07-13T22:30:00Z,2016-07-13T23:00:00Z,1840,60,110400,T
ES00002251,2016-07-14T01:00:00Z,2016-07-14T05:00:00Z,-400,16.5,-6600,F
ES00002252,2016-07-14T01:00:00Z,2016-07-14T05:00:00Z,-2000,16.41,-32820,F
ES00002253,2016-07-15T01:00:00Z,2016-07-15T06:00:00Z,-5000,12.6,-63000,F
ES00002254,2016-07-15T02:00:00Z,2016-07-15T05:00:00Z,-1350,12.6,-17010,F
ES00002255,2016-07-15T02:00:00Z,2016-07-15T05:00:00Z,-1950,12.6,-24570,F
ES00002256,2016-07-15T22:30:00Z,2016-07-15T23:00:00Z,1840,69,126960,T
ES00002257,2016-07-16T22:30:00Z,2016-07-16T23:00:00Z,1840,69,126960,T
ES00002258,2016-07-17T22:30:00Z,2016-07-17T23:00:00Z,1840,69,126960,T
ES00002259,2016-07-16T22:30:00Z,2016-07-16T23:00:00Z,1560,78,121680,T
ES00002260,2016-07-16T22:30:00Z,2016-07-16T23:00:00Z,1560,78,121680,T
ES00002261,2016-07-15T23:00:00Z,2016-07-16T01:00:00Z,-1600,14,-22400,F
ES00002262,2016-05-02T22:30:00Z,2016-05-02T23:00:00Z,-3200,18.72,-59904,T
ES00002263,2016-05-03T22:30:00Z,2016-05-03T23:00:00Z,-2200,16,-35200,T
ES00002264,2016-05-04T05:00:00Z,2016-05-04T16:00:00Z,-253,-80,20240,T
ES00002265,2016-05-04T05:00:00Z,2016-05-04T16:00:00Z,-418,-77,32186,T
ES00002266,2016-05-05T22:30:00Z,2016-05-05T23:00:00Z,-200,15.97,-3194,F
ES00002267,2016-05-06T22:00:00Z,2016-05-07T07:00:00Z,-2700,12.02,-32454,T
ES00002268,2016-05-06T22:00:00Z,2016-05-07T07:00:00Z,-1350,12.65,-17077.5,T
ES00002269,2016-05-07T22:00:00Z,2016-05-08T08:00:00Z,-140,-80,11200,T
ES00002270,2016-05-07T22:00:00Z,2016-05-08T08:00:00Z,-380,-77,29260,T
ES00002271,2016-05-07T22:00:00Z,2016-05-08T08:00:00Z,-190,-77.01,14631.9,T
ES00002272,2016-05-07T22:00:00Z,2016-05-08T08:00:00Z,-150,-64.91,9736.5,T
ES00002273,2016-05-07T22:00:00Z,2016-05-08T08:00:00Z,-250,-64.91,16227.5,T
ES00002274,2016-05-08T22:30:00Z,2016-05-08T23:00:00Z,-800,12.72,-10176,T
ES00002275,2016-05-11T22:30:00Z,2016-05-11T23:00:00Z,-400,13.25,-5300,T
ES00002276,2016-05-12T22:30:00Z,2016-05-12T23:00:00Z,-2400,17.25,-41400,T
ES00002277,2016-05-14T22:00:00Z,2016-05-15T08:00:00Z,-250,14.93,-3732.5,F
ES00002278,2016-05-15T21:00:00Z,2016-05-16T06:00:00Z,-2700,14.03,-37881,T
ES00002296,2016-07-16T08:00:00Z,2016-07-16T13:00:00Z,-1000,19.7,-19700,T
ES00002297,2016-07-16T13:00:00Z,2016-07-16T15:00:00Z,-800,18.2,-14560,T
ES00002298,2016-07-16T15:00:00Z,2016-07-16T16:00:00Z,-200,20.08,-4016,T
ES00002299,2016-07-17T08:00:00Z,2016-07-17T13:00:00Z,-1000,16.51,-16510,T
ES00002300,2016-07-17T08:00:00Z,2016-07-17T13:00:00Z,-500,18.94,-9470,T
ES00002301,2016-07-17T13:00:00Z,2016-07-17T15:00:00Z,-800,13.74,-10992,T
ES00002302,2016-07-17T23:00:00Z,2016-07-18T07:00:00Z,-4400,20,-88000,F
ES00002303,2016-07-18T00:00:00Z,2016-07-18T07:00:00Z,-4900,19.2,-94080,F
ES00002304,2016-07-18T22:30:00Z,2016-07-18T23:00:00Z,-800,22.61,-18088,T
ES00002305,2016-07-19T22:30:00Z,2016-07-19T23:00:00Z,-800,21.7,-17360,T
ES00002306,2016-07-19T22:30:00Z,2016-07-19T23:00:00Z,-400,21.7,-8680,T
ES00002307,2016-07-20T01:00:00Z,2016-07-20T05:00:00Z,-1600,20.85,-33360,F
ES00002308,2016-07-22T22:30:00Z,2016-07-22T23:00:00Z,1560,75,117000,T
ES00002309,2016-07-22T22:30:00Z,2016-07-22T23:00:00Z,1560,75,117000,T
ES00002310,2016-07-23T22:30:00Z,2016-07-23T23:00:00Z,1560,78,121680,T
ES00002311,2016-07-23T01:00:00Z,2016-07-23T06:00:00Z,-500,20,-10000,F
ES00002312,2016-07-23T01:00:00Z,2016-07-23T06:00:00Z,-3500,20,-70000,F
ES00002313,2016-05-15T21:00:00Z,2016-05-16T06:00:00Z,-1350,17.42,-23517,T
ES00002314,2016-05-18T22:00:00Z,2016-05-19T05:00:00Z,-350,18.2,-6370,T
ES00002315,2016-05-19T11:00:00Z,2016-05-19T17:00:00Z,-228,-77,17556,T
ES00002316,2016-05-19T22:30:00Z,2016-05-19T23:00:00Z,-400,16.5,-6600,T
ES00002317,2016-05-20T22:30:00Z,2016-05-20T23:00:00Z,-1000,13.5,-13500,T
ES00002318,2016-05-20T22:30:00Z,2016-05-20T23:00:00Z,-2200,13.5,-29700,T
ES00002319,2016-05-21T22:00:00Z,2016-05-22T07:00:00Z,-1800,15.63,-28134,T
ES00002320,2016-05-21T22:00:00Z,2016-05-22T07:00:00Z,-225,15.63,-3516.75,F
ES00002321,2016-05-22T07:00:00Z,2016-05-22T08:00:00Z,-200,-6,1200,T
ES00002322,2016-05-23T22:30:00Z,2016-05-23T23:00:00Z,-200,16,-3200,F
ES00002323,2016-05-23T22:30:00Z,2016-05-23T23:00:00Z,-2000,16.35,-32700,T
ES00002324,2016-05-24T22:00:00Z,2016-05-25T05:00:00Z,1365,73,99645,T
ES00002325,2016-05-26T02:00:00Z,2016-05-26T05:00:00Z,-1200,15.5,-18600,F
ES00002326,2016-05-26T22:00:00Z,2016-05-27T05:00:00Z,1610,79.5,127995,T
ES00002327,2016-05-26T22:30:00Z,2016-05-26T23:00:00Z,1560,73,113880,T
ES00002328,2016-05-28T22:30:00Z,2016-05-28T23:00:00Z,1840,70,128800,T
ES00002329,2016-05-29T22:30:00Z,2016-05-29T23:00:00Z,1840,70,128800,T
ES00002347,2016-07-24T03:00:00Z,2016-07-24T07:00:00Z,-2000,18.86,-37720,F
ES00002348,2016-07-25T02:00:00Z,2016-07-25T05:00:00Z,-1200,15.5,-18600,F
ES00002349,2016-07-25T05:00:00Z,2016-07-25T06:00:00Z,-200,15.5,-3100,F
ES00002350,2016-07-25T02:00:00Z,2016-07-25T05:00:00Z,-300,22,-6600,F
ES00002351,2016-07-25T22:30:00Z,2016-07-25T23:00:00Z,1840,130,239200,T
ES00002352,2016-07-25T22:30:00Z,2016-07-25T23:00:00Z,2400,132.5,318000,T
ES00002353,2016-07-26T22:30:00Z,2016-07-26T23:00:00Z,2400,119,285600,T
ES00002354,2016-07-27T22:30:00Z,2016-07-27T23:00:00Z,1560,83,129480,T
ES00002355,2016-07-27T22:30:00Z,2016-07-27T23:00:00Z,2400,125,300000,T
ES00002356,2016-07-27T22:30:00Z,2016-07-27T23:00:00Z,-1600,22.13,-35408,T
ES00002357,2016-07-28T22:30:00Z,2016-07-28T23:00:00Z,1560,83,129480,T
ES00002358,2016-07-28T22:30:00Z,2016-07-28T23:00:00Z,2400,125,300000,T
ES00002359,2016-07-28T22:00:00Z,2016-07-29T07:00:00Z,-1800,18.45,-33210,T
ES00002360,2016-07-29T21:00:00Z,2016-07-29T22:00:00Z,-50,21,-1050,T
ES00002361,2016-07-29T22:30:00Z,2016-07-29T23:00:00Z,1560,83,129480,T
ES00002362,2016-07-29T22:30:00Z,2016-07-29T23:00:00Z,2400,140,336000,T
ES00002363,2016-07-30T13:00:00Z,2016-07-30T16:00:00Z,-2100,18,-37800,F
ES00002364,2016-05-27T22:30:00Z,2016-05-27T23:00:00Z,1752,73,127896,T
ES00002365,2016-05-28T22:00:00Z,2016-05-29T09:00:00Z,-4400,6.4,-28160,T
ES00002366,2016-05-28T22:00:00Z,2016-05-29T09:00:00Z,-2200,14.35,-31570,T
ES00002367,2016-05-28T22:00:00Z,2016-05-29T09:00:00Z,-275,14.35,-3946.25,F
ES00002368,2016-05-29T20:00:00Z,2016-05-30T07:00:00Z,2145,70,150150,T
ES00002369,2016-05-29T20:00:00Z,2016-05-30T07:00:00Z,2145,73,156585,T
ES00002370,2016-05-29T21:00:00Z,2016-05-30T07:00:00Z,4400,65,286000,T
ES00002371,2016-05-30T11:00:00Z,2016-05-30T16:00:00Z,-250,20.29,-5072.5,T
ES00002372,2016-05-30T11:00:00Z,2016-05-30T16:00:00Z,-125,24.76,-3095,T
ES00002373,2016-05-30T11:00:00Z,2016-05-30T16:00:00Z,-125,24.76,-3095,F
ES00002374,2016-05-30T22:30:00Z,2016-05-30T23:00:00Z,1752,70,122640,T
ES00002375,2016-05-31T01:00:00Z,2016-05-31T05:00:00Z,-1600,7,-11200,F
ES00002376,2016-05-31T00:00:00Z,2016-05-31T06:00:00Z,-3000,7,-21000,F
ES00002377,2016-05-31T22:30:00Z,2016-05-31T23:00:00Z,-800,17.68,-14144,T
ES00002378,2016-05-31T22:30:00Z,2016-05-31T23:00:00Z,-400,17.68,-7072,T
ES00002379,2016-05-31T22:00:00Z,2016-06-01T05:00:00Z,1533,74,113442,T
ES00002380,2016-06-01T22:00:00Z,2016-06-02T05:00:00Z,1533,74.5,114208.5,T
ES00002398,2016-07-30T11:00:00Z,2016-07-30T12:00:00Z,-500,18,-9000,F
ES00002399,2016-07-30T12:00:00Z,2016-07-30T17:00:00Z,-5000,18,-90000,F
ES00002400,2016-07-31T21:00:00Z,2016-07-31T22:00:00Z,-50,25.5,-1275,T
ES00002401,2016-07-30T22:00:00Z,2016-07-31T08:00:00Z,-5000,18.84,-94200,T
ES00002402,2016-07-31T00:00:00Z,2016-07-31T01:00:00Z,-1000,19.05,-19050,F
ES00002403,2016-07-30T23:00:00Z,2016-07-31T00:00:00Z,-1000,14.75,-14750,F
ES00002404,2016-07-31T05:00:00Z,2016-07-31T06:00:00Z,-300,14.75,-4425,F
ES00002405,2016-07-30T22:30:00Z,2016-07-30T23:00:00Z,-2600,14.75,-38350,F
ES00002406,2016-07-31T22:00:00Z,2016-08-01T05:00:00Z,-2100,17,-35700,T
