Trade ID,Start Time,End Time,Volume,Price,Cost,SO Flag
ES00009386,2018-04-17T11:00:00Z,2018-04-17T13:00:00Z,-60,32,-1920,T
ES00009387,2018-04-17T11:00:00Z,2018-04-17T13:00:00Z,-60,32,-1920,T
ES00009388,2018-04-17T06:00:00Z,2018-04-17T07:00:00Z,167,65,10855,F
ES00009389,2018-04-17T06:00:00Z,2018-04-17T07:00:00Z,115,61.64,7088.6,F
ES00009390,2018-04-17T06:00:00Z,2018-04-17T07:00:00Z,200,62,12400,F
ES00009391,2018-04-17T06:00:00Z,2018-04-17T07:00:00Z,150,68,10200,F
ES00009392,2018-04-17T06:00:00Z,2018-04-17T07:00:00Z,54,62.4,3369.6,F
ES00009393,2018-04-17T11:00:00Z,2018-04-17T17:00:00Z,-192,-69.14,13274.88,T
ES00009394,2018-04-17T11:00:00Z,2018-04-17T17:00:00Z,-114,-77.01,8779.14,T
ES00009395,2018-04-17T21:00:00Z,2018-04-17T22:00:00Z,-50,33.01,-1650.5,T
ES00009396,2018-04-17T21:00:00Z,2018-04-17T22:00:00Z,-50,31.6,-1580,T
ES00009397,2018-04-17T22:00:00Z,2018-04-18T02:00:00Z,-400,27.77,-11108,T
ES00009398,2018-04-17T22:00:00Z,2018-04-18T02:00:00Z,-400,28.69,-11476,T
ES00009402,2018-04-17T17:00:00Z,2018-04-18T07:00:00Z,-182,-80,14560,T
ES00009403,2018-04-17T17:00:00Z,2018-04-18T07:00:00Z,-448,-69.14,30974.72,T
ES00009404,2018-04-18T05:00:00Z,2018-04-18T06:00:00Z,-50,44,-2200,T
ES00009405,2018-04-17T22:00:00Z,2018-04-18T02:00:00Z,-600,26.67,-16002,T
ES00009406,2018-04-17T22:00:00Z,2018-04-18T02:00:00Z,-600,26.79,-16074,T
ES00009407,2018-04-18T02:00:00Z,2018-04-18T05:00:00Z,-750,30.89,-23167.5,T
ES00009408,2018-04-18T02:00:00Z,2018-04-18T05:00:00Z,-750,29.9,-22425,T
ES00009409,2018-04-18T05:00:00Z,2018-04-18T06:00:00Z,-50,43.57,-2178.5,T
ES00009410,2018-04-17T23:00:00Z,2018-04-18T02:00:00Z,-150,26.5,-3975,F
ES00009411,2018-04-17T23:00:00Z,2018-04-18T02:00:00Z,-300,25.51,-7653,F
ES00009412,2018-04-17T22:00:00Z,2018-04-18T06:00:00Z,1752,76,133152,T
ES00009413,2018-04-18T12:00:00Z,2018-04-18T14:00:00Z,-600,30.9,-18540,F
ES00009414,2018-04-18T22:00:00Z,2018-04-19T03:00:00Z,-250,26.35,-6587.5,T
ES00009415,2018-04-18T22:00:00Z,2018-04-19T03:00:00Z,-250,27.12,-6780,T
ES00009417,2018-04-18T22:30:00Z,2018-04-18T23:00:00Z,-1396,27.58,-38501.68,T
ES00009418,2018-04-18T22:30:00Z,2018-04-18T23:00:00Z,-996,27.05,-26941.8,T
ES00009419,2018-04-18T22:00:00Z,2018-04-19T06:00:00Z,1752,76,133152,T
ES00009420,2018-04-18T23:00:00Z,2018-04-19T05:00:00Z,-3000,24.3,-72900,F
ES00009421,2018-04-18T23:30:00Z,2018-04-19T06:00:00Z,-2418,10,-24180,T
ES00009422,2018-04-20T22:00:00Z,2018-04-21T06:00:00Z,1920,89,170880,T
ES00009423,2018-04-20T23:00:00Z,2018-04-21T05:00:00Z,-300,24.71,-7413,T
ES00009424,2018-04-21T00:00:00Z,2018-04-21T03:00:00Z,-150,23.27,-3490.5,T
ES00009425,2018-04-20T23:00:00Z,2018-04-21T05:00:00Z,-300,17.5,-5250,T
ES00009426,2018-04-21T11:00:00Z,2018-04-21T12:00:00Z,-50,22.7,-1135,T
ES00009427,2018-04-21T12:00:00Z,2018-04-21T15:00:00Z,-1050,16.59,-17419.5,F
ES00009428,2018-04-21T12:00:00Z,2018-04-21T15:00:00Z,-450,17.11,-7699.5,F
ES00009429,2018-04-20T23:00:00Z,2018-04-21T06:00:00Z,-2520,18.5,-46620,T
ES00009430,2018-04-21T10:00:00Z,2018-04-21T16:00:00Z,-2160,18.5,-39960,T
ES00009431,2018-04-21T11:00:00Z,2018-04-21T15:00:00Z,-200,18.8,-3760,T
ES00009432,2018-04-21T23:00:00Z,2018-04-22T06:00:00Z,-700,9.4,-6580,T
ES00009433,2018-04-21T23:00:00Z,2018-04-22T05:00:00Z,-600,15.78,-9468,T
ES00009434,2018-04-22T05:00:00Z,2018-04-22T08:00:00Z,-600,12.24,-7344,T
ES00009435,2018-04-21T22:00:00Z,2018-04-22T06:00:00Z,-800,8.55,-6840,T
ES00009436,2018-04-22T06:00:00Z,2018-04-22T12:00:00Z,-600,7.11,-4266,T
ES00009437,2018-04-22T06:00:00Z,2018-04-22T08:00:00Z,-200,8.66,-1732,T
ES00009438,2018-04-21T23:00:00Z,2018-04-22T05:00:00Z,-600,12.33,-7398,T
ES00009439,2018-04-22T05:00:00Z,2018-04-22T12:00:00Z,-700,10.34,-7238,T
ES00009440,2018-04-21T22:00:00Z,2018-04-22T05:00:00Z,-700,15.22,-10654,T
ES00009441,2018-04-21T23:00:00Z,2018-04-22T06:00:00Z,-350,5.32,-1862,T
ES00009442,2018-04-22T03:00:00Z,2018-04-22T06:00:00Z,-1050,9.37,-9838.5,F
ES00009443,2018-04-22T11:00:00Z,2018-04-22T12:00:00Z,-50,1.8,-90,T
ES00009444,2018-04-22T11:00:00Z,2018-04-22T12:00:00Z,-50,0.5,-25,T
ES00009445,2018-04-22T12:00:00Z,2018-04-22T14:00:00Z,-300,1.1,-330,T
ES00009446,2018-04-22T12:00:00Z,2018-04-22T15:00:00Z,-450,1.1,-495,T
ES00009447,2018-04-22T14:00:00Z,2018-04-22T17:00:00Z,-300,17.13,-5139,T
ES00009448,2018-04-22T15:00:00Z,2018-04-22T17:00:00Z,-200,3.1,-620,T
ES00009449,2018-04-22T22:00:00Z,2018-04-23T05:00:00Z,-700,15.7,-10990,T
ES00009450,2018-04-22T22:00:00Z,2018-04-23T05:00:00Z,-700,16.16,-11312,T
ES00009451,2018-04-22T17:00:00Z,2018-04-22T22:00:00Z,-500,19.3,-9650,T
ES00009452,2018-04-22T17:00:00Z,2018-04-22T22:00:00Z,-500,19.3,-9650,T
ES00009453,2018-04-22T17:00:00Z,2018-04-23T06:00:00Z,-4680,16.75,-78390,T
ES00009454,2018-04-23T07:00:00Z,2018-04-24T07:00:00Z,-552,-69.14,38165.28,T
ES00009456,2018-04-22T22:00:00Z,2018-04-23T04:00:00Z,-1200,12.31,-14772,T
ES00009457,2018-04-23T04:00:00Z,2018-04-23T06:00:00Z,-200,35.21,-7042,T
ES00009458,2018-04-22T22:00:00Z,2018-04-23T04:00:00Z,-1200,11.7,-14040,T
ES00009459,2018-04-23T02:00:00Z,2018-04-23T04:00:00Z,-600,10.13,-6078,F
ES00009460,2018-04-23T04:00:00Z,2018-04-23T06:00:00Z,-200,34.75,-6950,T
ES00009461,2018-04-23T02:00:00Z,2018-04-23T04:00:00Z,-600,11.52,-6912,F
ES00009462,2018-04-22T22:00:00Z,2018-04-23T06:00:00Z,1752,72,126144,T
ES00009463,2018-04-22T23:00:00Z,2018-04-23T02:00:00Z,-150,9.35,-1402.5,T
ES00009464,2018-04-22T23:00:00Z,2018-04-23T02:00:00Z,-150,13.03,-1954.5,T
ES00009465,2018-04-23T23:00:00Z,2018-04-24T05:00:00Z,-600,23.68,-14208,T
ES00009466,2018-04-23T23:00:00Z,2018-04-24T05:00:00Z,-600,23.61,-14166,T
ES00009467,2018-04-24T00:00:00Z,2018-04-24T02:00:00Z,-100,21.45,-2145,T
ES00009468,2018-04-24T00:00:00Z,2018-04-24T02:00:00Z,-100,21.4,-2140,T
ES00009469,2018-04-23T22:00:00Z,2018-04-24T06:00:00Z,1752,77,134904,T
ES00009470,2018-04-23T21:00:00Z,2018-04-23T22:00:00Z,-100,33.31,-3331,T
ES00009471,2018-04-23T21:00:00Z,2018-04-23T22:00:00Z,-100,31.31,-3131,T
ES00009472,2018-04-23T22:30:00Z,2018-04-23T23:00:00Z,-1300,21.5,-27950,T
ES00009473,2018-04-23T22:30:00Z,2018-04-23T23:00:00Z,-1300,23.05,-29965,T
ES00009474,2018-04-24T02:00:00Z,2018-04-24T04:00:00Z,-800,19.61,-15688,F
ES00009475,2018-04-23T23:00:00Z,2018-04-24T05:00:00Z,-2196,14,-30744,T
ES00009476,2018-04-23T23:00:00Z,2018-04-24T06:00:00Z,-2520,14,-35280,T
ES00009477,2018-04-24T23:00:00Z,2018-04-25T03:00:00Z,-300,17.06,-5118,T
ES00009478,2018-04-24T23:00:00Z,2018-04-25T03:00:00Z,-300,16.98,-5094,T
ES00009479,2018-04-24T21:00:00Z,2018-04-25T06:00:00Z,-3429,17,-58293,T
ES00009480,2018-04-24T22:00:00Z,2018-04-25T05:00:00Z,-525,16.64,-8736,T
ES00009481,2018-04-24T22:00:00Z,2018-04-25T05:00:00Z,-525,17.12,-8988,T
ES00009482,2018-04-25T03:00:00Z,2018-04-25T04:00:00Z,-75,16.4,-1230,T
ES00009483,2018-04-25T02:00:00Z,2018-04-25T04:00:00Z,-300,14.05,-4215,T
ES00009484,2018-04-25T03:00:00Z,2018-04-25T04:00:00Z,-75,12.7,-952.5,T
ES00009485,2018-04-25T22:00:00Z,2018-04-26T06:00:00Z,-800,20.37,-16296,T
ES00009486,2018-04-25T22:00:00Z,2018-04-26T06:00:00Z,-800,23.4,-18720,T
ES00009487,2018-04-25T23:00:00Z,2018-04-26T04:00:00Z,-250,14.79,-3697.5,T
ES00009488,2018-04-25T23:00:00Z,2018-04-26T04:00:00Z,-250,19.74,-4935,T
ES00009489,2018-04-25T23:00:00Z,2018-04-26T03:00:00Z,-200,20.14,-4028,T
ES00009490,2018-04-25T22:00:00Z,2018-04-26T07:00:00Z,-3375,15,-50625,T
ES00009491,2018-04-25T22:00:00Z,2018-04-26T06:00:00Z,-2912,15,-43680,T
ES00009492,2018-04-25T21:00:00Z,2018-04-25T22:00:00Z,-25,25.05,-626.25,T
ES00009493,2018-04-25T21:00:00Z,2018-04-25T22:00:00Z,-25,26.55,-663.75,T
ES00009494,2018-04-25T22:00:00Z,2018-04-26T06:00:00Z,-1600,20.12,-32192,T
ES00009495,2018-04-25T22:00:00Z,2018-04-26T06:00:00Z,-1600,20.63,-33008,T
ES00009496,2018-04-25T22:00:00Z,2018-04-25T23:00:00Z,-50,18.81,-940.5,T
ES00009497,2018-04-25T22:00:00Z,2018-04-25T23:00:00Z,-50,18.91,-945.5,T
ES00009498,2018-04-26T04:00:00Z,2018-04-26T06:00:00Z,-100,31.24,-3124,T
ES00009499,2018-04-26T04:00:00Z,2018-04-26T06:00:00Z,-100,31.24,-3124,T
ES00009500,2018-04-25T22:00:00Z,2018-04-26T06:00:00Z,1736,73,126728,T
ES00009501,2018-04-25T22:00:00Z,2018-04-26T06:00:00Z,1560,71,110760,T
ES00009502,2018-04-26T08:00:00Z,2018-04-26T09:00:00Z,-50,40.1,-2005,T
ES00009503,2018-04-26T09:00:00Z,2018-04-26T12:00:00Z,-300,32.1,-9630,T
ES00009504,2018-04-26T12:00:00Z,2018-04-26T14:00:00Z,-200,23.6,-4720,F
ES00009505,2018-04-26T09:00:00Z,2018-04-26T12:00:00Z,-150,29.3,-4395,T
ES00009506,2018-04-26T12:00:00Z,2018-04-26T14:00:00Z,-200,23,-4600,F
ES00009507,2018-04-27T23:00:00Z,2018-04-28T03:00:00Z,-200,18.1,-3620,T
ES00009508,2018-04-27T22:00:00Z,2018-04-28T06:00:00Z,-400,5.1,-2040,T
ES00009509,2018-04-27T22:00:00Z,2018-04-28T06:00:00Z,-400,19.41,-7764,T
ES00009510,2018-04-27T22:00:00Z,2018-04-28T06:00:00Z,-3088,16,-49408,T
ES00009511,2018-04-27T22:00:00Z,2018-04-28T06:00:00Z,-400,6.31,-2524,F
ES00009512,2018-04-27T22:00:00Z,2018-04-28T06:00:00Z,-400,18.9,-7560,F
ES00009513,2018-04-28T06:00:00Z,2018-04-28T07:00:00Z,-386,16,-6176,T
ES00009514,2018-04-28T06:00:00Z,2018-04-28T07:00:00Z,-50,27,-1350,T
ES00009515,2018-04-28T06:00:00Z,2018-04-28T07:00:00Z,-50,7.26,-363,T
ES00009516,2018-04-28T23:00:00Z,2018-04-29T07:00:00Z,-200,5.17,-1034,T
ES00009517,2018-04-28T23:00:00Z,2018-04-29T07:00:00Z,-200,28.7,-5740,T
ES00009518,2018-04-29T00:00:00Z,2018-04-29T06:00:00Z,-150,4.13,-619.5,T
ES00009519,2018-04-29T00:00:00Z,2018-04-29T06:00:00Z,-150,28.1,-4215,T
ES00009520,2018-04-29T02:00:00Z,2018-04-29T05:00:00Z,-75,3.11,-233.25,T
ES00009521,2018-04-29T02:00:00Z,2018-04-29T05:00:00Z,-75,26.7,-2002.5,T
ES00009522,2018-04-29T00:00:00Z,2018-04-29T08:00:00Z,-200,4.2,-840,T
ES00009523,2018-04-29T05:00:00Z,2018-04-29T08:00:00Z,-75,6.1,-457.5,T
ES00009524,2018-04-29T00:00:00Z,2018-04-29T08:00:00Z,-200,27.5,-5500,T
ES00009525,2018-04-29T05:00:00Z,2018-04-29T08:00:00Z,-75,27.5,-2062.5,T
ES00009526,2018-04-29T22:00:00Z,2018-04-30T05:00:00Z,1680,81,136080,T
ES00009527,2018-04-29T21:00:00Z,2018-04-30T05:00:00Z,-3136,18.5,-58016,T
ES00009528,2018-04-29T21:00:00Z,2018-04-30T05:00:00Z,-3000,16,-48000,T
ES00009529,2018-04-29T23:00:00Z,2018-04-30T04:00:00Z,-375,17.8,-6675,T
ES00009530,2018-04-29T23:00:00Z,2018-04-30T03:00:00Z,-200,8.48,-1696,T
ES00009531,2018-04-29T22:00:00Z,2018-04-30T05:00:00Z,-700,16.11,-11277,T
ES00009532,2018-04-29T22:00:00Z,2018-04-30T05:00:00Z,-700,5.2,-3640,T
ES00009533,2018-04-29T23:00:00Z,2018-04-30T04:00:00Z,-375,3.4,-1275,T
ES00009534,2018-04-29T22:00:00Z,2018-04-29T23:00:00Z,-50,13,-650,T
ES00009535,2018-04-29T22:00:00Z,2018-04-29T23:00:00Z,-50,11.74,-587,T
ES00009536,2018-04-29T23:00:00Z,2018-04-30T04:00:00Z,-125,12.01,-1501.25,T
ES00009537,2018-04-29T23:00:00Z,2018-04-30T04:00:00Z,-125,3.6,-450,T
ES00009538,2018-04-30T23:00:00Z,2018-05-01T05:00:00Z,-450,3.73,-1678.5,T
ES00009539,2018-04-30T23:00:00Z,2018-05-01T05:00:00Z,-450,22.82,-10269,T
ES00009540,2018-04-30T21:00:00Z,2018-05-01T06:00:00Z,-3474,18.5,-64269,T
ES00009541,2018-04-30T22:00:00Z,2018-05-01T06:00:00Z,-2960,16.5,-48840,T
ES00009542,2018-04-30T23:00:00Z,2018-05-01T03:00:00Z,-100,4.39,-439,T
ES00009543,2018-04-30T23:00:00Z,2018-05-01T03:00:00Z,-100,20.13,-2013,T
ES00009544,2018-05-01T12:00:00Z,2018-05-02T03:00:00Z,-480,-69.14,33187.2,T
ES00009545,2018-05-01T12:00:00Z,2018-05-02T03:00:00Z,-315,-80,25200,T
ES00009546,2018-05-01T12:00:00Z,2018-05-02T03:00:00Z,-195,-80,15600,T
ES00009547,2018-05-01T12:00:00Z,2018-05-02T03:00:00Z,-285,-77.01,21947.85,T
ES00009548,2018-05-01T22:00:00Z,2018-05-02T04:00:00Z,-600,24.46,-14676,T
ES00009549,2018-05-01T22:00:00Z,2018-05-02T04:00:00Z,-600,25.44,-15264,T
ES00009550,2018-05-02T04:00:00Z,2018-05-02T05:00:00Z,-50,38.11,-1905.5,T
ES00009551,2018-05-02T04:00:00Z,2018-05-02T05:00:00Z,-50,37.94,-1897,T
ES00009552,2018-05-01T13:00:00Z,2018-05-01T20:00:00Z,-161,-69.14,11131.54,T
ES00009553,2018-05-01T21:00:00Z,2018-05-02T06:00:00Z,-3420,18.5,-63270,T
ES00009554,2018-05-01T22:00:00Z,2018-05-02T05:00:00Z,-2534,18.5,-46879,T
ES00009555,2018-05-01T22:00:00Z,2018-05-02T05:00:00Z,-1050,26.05,-27352.5,T
ES00009556,2018-05-01T22:00:00Z,2018-05-02T05:00:00Z,-1050,25.51,-26785.5,T
ES00009557,2018-05-02T00:00:00Z,2018-05-02T04:00:00Z,-200,22.57,-4514,T
ES00009558,2018-05-02T00:00:00Z,2018-05-02T04:00:00Z,-200,23.4,-4680,T
ES00009559,2018-05-02T05:00:00Z,2018-05-02T06:00:00Z,-50,40.01,-2000.5,T
ES00009560,2018-05-02T05:00:00Z,2018-05-02T06:00:00Z,-50,49.6,-2480,T
ES00009561,2018-05-02T03:00:00Z,2018-05-02T11:00:00Z,-256,-69.14,17699.84,T
ES00009562,2018-05-02T03:00:00Z,2018-05-02T07:00:00Z,-40,-80,3200,T
ES00009563,2018-05-02T03:00:00Z,2018-05-02T07:00:00Z,-16,-80,1280,T
ES00009564,2018-05-02T03:00:00Z,2018-05-02T11:00:00Z,-152,-77.01,11705.52,T
ES00009565,2018-05-02T23:00:00Z,2018-05-03T04:00:00Z,-500,28.99,-14495,T
ES00009566,2018-05-02T23:00:00Z,2018-05-03T04:00:00Z,-500,24.26,-12130,T
ES00009567,2018-05-02T23:00:00Z,2018-05-03T05:00:00Z,-2316,18.5,-42846,T
ES00009568,2018-05-02T22:00:00Z,2018-05-03T03:00:00Z,-250,29,-7250,T
ES00009569,2018-05-02T22:00:00Z,2018-05-03T03:00:00Z,-250,29,-7250,T
ES00009570,2018-05-03T04:00:00Z,2018-05-03T05:00:00Z,-50,33,-1650,T
ES00009571,2018-05-03T04:00:00Z,2018-05-03T05:00:00Z,-50,39.65,-1982.5,T
ES00009572,2018-05-02T20:00:00Z,2018-05-03T05:00:00Z,-72,-80,5760,T
ES00009573,2018-05-02T20:00:00Z,2018-05-03T05:00:00Z,-63,-80,5040,T
ES00009574,2018-05-03T09:00:00Z,2018-05-03T16:00:00Z,-224,-69.03,15462.72,T
ES00009575,2018-05-03T09:30:00Z,2018-05-03T16:00:00Z,-84.5,-80,6760,T
ES00009576,2018-05-03T22:00:00Z,2018-05-04T05:00:00Z,-350,27,-9450,T
ES00009577,2018-05-03T22:00:00Z,2018-05-04T04:00:00Z,-300,28.42,-8526,T
ES00009578,2018-05-04T00:00:00Z,2018-05-04T02:00:00Z,-150,27.1,-4065,T
ES00009579,2018-05-04T07:00:00Z,2018-05-04T10:00:00Z,-96,-69.03,6626.88,T
ES00009581,2018-05-04T10:00:00Z,2018-05-04T15:00:00Z,-85,-80,6800,T
ES00009582,2018-05-04T16:00:00Z,2018-05-05T10:00:00Z,-180,-80,14400,T
ES00009583,2018-05-04T22:00:00Z,2018-05-05T06:00:00Z,1920,86,165120,T
ES00009584,2018-05-05T22:00:00Z,2018-05-06T06:00:00Z,1920,86,165120,T
ES00009585,2018-05-06T22:00:00Z,2018-05-07T06:00:00Z,1920,86,165120,T
ES00009586,2018-05-04T23:00:00Z,2018-05-05T05:00:00Z,-600,22.6,-13560,T
ES00009587,2018-05-05T05:00:00Z,2018-05-05T06:00:00Z,-50,36.2,-1810,T
ES00009588,2018-05-04T23:00:00Z,2018-05-05T06:00:00Z,-1400,19.6,-27440,T
ES00009589,2018-05-04T22:00:00Z,2018-05-05T06:00:00Z,1560,68,106080,T
ES00009590,2018-05-04T17:30:00Z,2018-05-05T09:00:00Z,-232.5,-80,18600,T
ES00009591,2018-05-04T22:00:00Z,2018-05-04T23:00:00Z,-50,31.2,-1560,T
ES00009592,2018-05-05T02:00:00Z,2018-05-05T05:00:00Z,-300,15.2,-4560,T
ES00009593,2018-05-05T02:00:00Z,2018-05-05T05:00:00Z,-150,21.6,-3240,T
ES00009594,2018-05-05T06:00:00Z,2018-05-05T07:00:00Z,-50,30.36,-1518,T
ES00009595,2018-05-04T22:00:00Z,2018-05-04T23:00:00Z,-100,26.87,-2687,T
ES00009596,2018-05-05T06:00:00Z,2018-05-05T07:00:00Z,-100,27.83,-2783,T
ES00009597,2018-05-05T10:00:00Z,2018-05-05T15:00:00Z,-125,-80,10000,T
ES00009598,2018-05-04T23:30:00Z,2018-05-05T10:00:00Z,-199.5,-77.01,15363.495,T
ES00009599,2018-05-05T07:00:00Z,2018-05-05T10:00:00Z,-150,26.1,-3915,T
