Trade ID,Start Time,End Time,Volume,Price,Cost,SO Flag
ES00053497,2020-04-01T22:00:00Z,2020-04-01T23:00:00Z,-100,15,-1500,T
ES00053498,2020-04-01T22:00:00Z,2020-04-01T23:00:00Z,-100,14.05,-1405,T
ES00053499,2020-04-01T22:00:00Z,2020-04-01T23:00:00Z,-10,10,-100,T
ES00053500,2020-04-01T23:00:00Z,2020-04-02T00:00:00Z,-100,16.8,-1680,T
ES00053501,2020-04-01T23:00:00Z,2020-04-02T00:00:00Z,-100,14.83,-1483,T
ES00053502,2020-04-01T23:00:00Z,2020-04-02T00:00:00Z,-100,14.8,-1480,T
ES00053503,2020-04-01T23:00:00Z,2020-04-02T00:00:00Z,-60,14,-840,T
ES00053504,2020-04-02T00:00:00Z,2020-04-02T01:00:00Z,-100,15.81,-1581,T
ES00053505,2020-04-02T00:00:00Z,2020-04-02T01:00:00Z,-100,13.88,-1388,T
ES00053506,2020-04-02T00:00:00Z,2020-04-02T01:00:00Z,-100,13.81,-1381,T
ES00053507,2020-04-02T00:00:00Z,2020-04-02T01:00:00Z,-60,13,-780,T
ES00053508,2020-04-02T01:00:00Z,2020-04-02T02:00:00Z,-100,15.06,-1506,T
ES00053509,2020-04-02T01:00:00Z,2020-04-02T02:00:00Z,-100,13.15,-1315,T
ES00053510,2020-04-02T01:00:00Z,2020-04-02T02:00:00Z,-100,13.06,-1306,T
ES00053511,2020-04-02T02:00:00Z,2020-04-02T03:00:00Z,-70,15.05,-1053.5,T
ES00053512,2020-04-02T06:00:00Z,2020-04-02T07:00:00Z,-100,20.55,-2055,T
ES00053513,2020-04-02T06:00:00Z,2020-04-02T07:00:00Z,-50,19.65,-982.5,T
ES00053514,2020-04-02T06:00:00Z,2020-04-02T07:00:00Z,-100,19.06,-1906,T
ES00053515,2020-04-02T07:00:00Z,2020-04-02T08:00:00Z,-100,18.08,-1808,T
ES00053516,2020-04-02T07:00:00Z,2020-04-02T08:00:00Z,-50,17.25,-862.5,T
ES00053517,2020-04-02T07:00:00Z,2020-04-02T08:00:00Z,-100,17.02,-1702,T
ES00053518,2020-04-02T08:00:00Z,2020-04-02T09:00:00Z,-50,16.47,-823.5,T
ES00053519,2020-04-02T08:00:00Z,2020-04-02T09:00:00Z,-100,14.86,-1486,T
ES00053520,2020-04-02T08:00:00Z,2020-04-02T09:00:00Z,-50,14.47,-723.5,T
ES00053521,2020-04-02T08:00:00Z,2020-04-02T09:00:00Z,-100,13.54,-1354,T
ES00053522,2020-04-02T08:00:00Z,2020-04-02T09:00:00Z,-60,12.86,-771.6,T
ES00053523,2020-04-02T09:00:00Z,2020-04-02T10:00:00Z,-50,14.37,-718.5,T
ES00053524,2020-04-02T09:00:00Z,2020-04-02T10:00:00Z,-100,13.07,-1307,T
ES00053525,2020-04-02T09:00:00Z,2020-04-02T10:00:00Z,-100,12.72,-1272,T
ES00053526,2020-04-02T09:00:00Z,2020-04-02T10:00:00Z,-50,12.37,-618.5,T
ES00053527,2020-04-02T10:00:00Z,2020-04-02T11:00:00Z,-100,12.28,-1228,T
ES00053528,2020-04-02T10:00:00Z,2020-04-02T11:00:00Z,-100,11.35,-1135,T
ES00053529,2020-04-02T10:00:00Z,2020-04-02T11:00:00Z,-50,10.05,-502.5,T
ES00053530,2020-04-02T10:00:00Z,2020-04-02T11:00:00Z,-50,9.63,-481.5,T
ES00053531,2020-04-02T11:00:00Z,2020-04-02T12:00:00Z,-100,10.73,-1073,T
ES00053532,2020-04-02T11:00:00Z,2020-04-02T12:00:00Z,-100,9.85,-985,T
ES00053533,2020-04-02T11:00:00Z,2020-04-02T12:00:00Z,-50,8.58,-429,T
ES00053534,2020-04-02T11:00:00Z,2020-04-02T12:00:00Z,-50,8,-400,T
ES00053535,2020-04-01T22:00:00Z,2020-04-01T23:00:00Z,-100,16.95,-1695,T
ES00053536,2020-04-01T22:00:00Z,2020-04-01T23:00:00Z,-100,15.01,-1501,T
ES00053537,2020-04-01T22:00:00Z,2020-04-01T23:00:00Z,-50,14.95,-747.5,T
ES00053538,2020-04-01T23:00:00Z,2020-04-02T00:00:00Z,-100,15.84,-1584,T
ES00053539,2020-04-01T23:00:00Z,2020-04-02T00:00:00Z,-100,13.93,-1393,T
ES00053540,2020-04-01T23:00:00Z,2020-04-02T00:00:00Z,-100,13.84,-1384,T
ES00053541,2020-04-02T00:00:00Z,2020-04-02T01:00:00Z,-100,14.85,-1485,T
ES00053542,2020-04-02T00:00:00Z,2020-04-02T01:00:00Z,-100,12.95,-1295,T
ES00053543,2020-04-02T00:00:00Z,2020-04-02T01:00:00Z,-100,12.85,-1285,T
ES00053544,2020-04-02T01:00:00Z,2020-04-02T02:00:00Z,-100,14.11,-1411,T
ES00053545,2020-04-02T01:00:00Z,2020-04-02T02:00:00Z,-100,12.23,-1223,T
ES00053546,2020-04-02T01:00:00Z,2020-04-02T02:00:00Z,-100,12.11,-1211,T
ES00053547,2020-04-02T02:00:00Z,2020-04-02T03:00:00Z,-100,13.96,-1396,T
ES00053548,2020-04-02T02:00:00Z,2020-04-02T03:00:00Z,-55,12.09,-664.95,T
ES00053549,2020-04-02T06:00:00Z,2020-04-02T07:00:00Z,-100,18.99,-1899,T
ES00053550,2020-04-02T06:00:00Z,2020-04-02T07:00:00Z,-100,16.4,-1640,T
ES00053551,2020-04-02T06:00:00Z,2020-04-02T07:00:00Z,-50,15.52,-776,T
ES00053552,2020-04-02T07:00:00Z,2020-04-02T08:00:00Z,-100,19.44,-1944,T
ES00053553,2020-04-02T07:00:00Z,2020-04-02T08:00:00Z,-100,17.44,-1744,T
ES00053554,2020-04-02T07:00:00Z,2020-04-02T08:00:00Z,-50,16.58,-829,T
ES00053555,2020-04-02T08:00:00Z,2020-04-02T09:00:00Z,-100,5.74,-574,T
ES00053556,2020-04-02T08:00:00Z,2020-04-02T09:00:00Z,-50,2.34,-117,T
ES00053557,2020-04-02T08:00:00Z,2020-04-02T09:00:00Z,-100,-0.3,30,T
ES00053558,2020-04-02T08:00:00Z,2020-04-02T09:00:00Z,-50,-5,250,T
ES00053559,2020-04-02T09:00:00Z,2020-04-02T10:00:00Z,-50,1.62,-81,T
ES00053560,2020-04-02T09:00:00Z,2020-04-02T10:00:00Z,-100,-5,500,T
ES00053561,2020-04-02T09:00:00Z,2020-04-02T10:00:00Z,-50,-12.83,641.5,T
ES00053562,2020-04-02T09:00:00Z,2020-04-02T10:00:00Z,-100,-15,1500,T
ES00053563,2020-04-02T10:00:00Z,2020-04-02T11:00:00Z,-50,1.19,-59.5,T
ES00053564,2020-04-02T10:00:00Z,2020-04-02T11:00:00Z,-50,1.03,-51.5,T
ES00053565,2020-04-02T10:00:00Z,2020-04-02T11:00:00Z,-50,-3.97,198.5,T
ES00053566,2020-04-02T10:00:00Z,2020-04-02T11:00:00Z,-100,-5,500,T
ES00053567,2020-04-02T10:00:00Z,2020-04-02T11:00:00Z,-50,-8.97,448.5,T
ES00053568,2020-04-02T11:00:00Z,2020-04-02T12:00:00Z,-50,0.58,-29,T
ES00053569,2020-04-02T11:00:00Z,2020-04-02T12:00:00Z,-100,-5,500,T
ES00053570,2020-04-02T11:00:00Z,2020-04-02T12:00:00Z,-50,-8.54,427,T
ES00053571,2020-04-02T11:00:00Z,2020-04-02T12:00:00Z,-100,-15,1500,T
ES00053572,2020-04-01T21:00:00Z,2020-04-02T15:00:00Z,-8874,-8,70992,T
ES00053573,2020-04-01T22:00:00Z,2020-04-02T06:00:00Z,1560,58,90480,T
ES00053574,2020-04-01T22:00:00Z,2020-04-02T06:00:00Z,1752,49,85848,T
ES00053575,2020-04-01T22:00:00Z,2020-04-02T06:00:00Z,1920,44.55,85536,T
ES00053576,2020-04-01T22:00:00Z,2020-04-02T15:00:00Z,-6460,2.5,-16150,T
ES00053577,2020-04-02T12:00:00Z,2020-04-02T13:00:00Z,-200,9.83,-1966,T
ES00053578,2020-04-02T12:00:00Z,2020-04-02T13:00:00Z,-100,9.33,-933,T
ES00053579,2020-04-02T12:00:00Z,2020-04-02T13:00:00Z,-250,8.6,-2150,T
ES00053580,2020-04-02T12:00:00Z,2020-04-02T13:00:00Z,-50,8.51,-425.5,T
ES00053581,2020-04-02T13:00:00Z,2020-04-02T14:00:00Z,-200,9.14,-1828,T
ES00053582,2020-04-02T13:00:00Z,2020-04-02T14:00:00Z,-100,8.36,-836,T
ES00053583,2020-04-02T13:00:00Z,2020-04-02T14:00:00Z,-250,7.91,-1977.5,T
ES00053584,2020-04-02T13:00:00Z,2020-04-02T14:00:00Z,-50,7.82,-391,T
ES00053585,2020-04-02T14:00:00Z,2020-04-02T15:00:00Z,-200,10.5,-2100,T
ES00053586,2020-04-02T14:00:00Z,2020-04-02T15:00:00Z,-100,10.02,-1002,T
ES00053587,2020-04-02T14:00:00Z,2020-04-02T15:00:00Z,-250,9.29,-2322.5,T
ES00053588,2020-04-02T14:00:00Z,2020-04-02T15:00:00Z,-50,9.18,-459,T
ES00053589,2020-04-02T12:00:00Z,2020-04-02T13:00:00Z,-50,11.94,-597,T
ES00053590,2020-04-02T12:00:00Z,2020-04-02T13:00:00Z,-50,9.03,-451.5,T
ES00053591,2020-04-02T12:00:00Z,2020-04-02T13:00:00Z,-50,8.76,-438,T
ES00053592,2020-04-02T12:00:00Z,2020-04-02T13:00:00Z,-100,8.25,-825,T
ES00053593,2020-04-02T12:00:00Z,2020-04-02T13:00:00Z,-50,6.19,-309.5,T
ES00053594,2020-04-02T13:00:00Z,2020-04-02T14:00:00Z,-50,11.68,-584,T
ES00053595,2020-04-02T13:00:00Z,2020-04-02T14:00:00Z,-50,9.03,-451.5,T
ES00053596,2020-04-02T13:00:00Z,2020-04-02T14:00:00Z,-50,8.49,-424.5,T
ES00053597,2020-04-02T13:00:00Z,2020-04-02T14:00:00Z,-100,8,-800,T
ES00053598,2020-04-02T13:00:00Z,2020-04-02T14:00:00Z,-25,5.94,-148.5,T
ES00053599,2020-04-02T14:00:00Z,2020-04-02T15:00:00Z,-50,11.58,-579,T
ES00053600,2020-04-02T14:00:00Z,2020-04-02T15:00:00Z,-50,8.39,-419.5,T
ES00053601,2020-04-02T14:00:00Z,2020-04-02T15:00:00Z,-50,7.91,-395.5,T
ES00053602,2020-04-02T14:00:00Z,2020-04-02T15:00:00Z,-100,7.9,-790,T
ES00053603,2020-04-02T12:00:00Z,2020-04-02T13:00:00Z,-50,7.06,-353,T
ES00053604,2020-04-02T12:00:00Z,2020-04-02T13:00:00Z,-100,4.06,-406,T
ES00053605,2020-04-02T12:00:00Z,2020-04-02T13:00:00Z,-100,-0.26,26,T
ES00053606,2020-04-02T12:00:00Z,2020-04-02T13:00:00Z,-50,-6.3,315,T
ES00053607,2020-04-02T13:00:00Z,2020-04-02T14:00:00Z,-50,7.06,-353,T
ES00053608,2020-04-02T13:00:00Z,2020-04-02T14:00:00Z,-100,3.65,-365,T
ES00053609,2020-04-02T13:00:00Z,2020-04-02T14:00:00Z,-100,0.31,-31,T
ES00053610,2020-04-02T13:00:00Z,2020-04-02T14:00:00Z,-50,-0.66,33,T
ES00053611,2020-04-02T14:00:00Z,2020-04-02T15:00:00Z,-50,7.06,-353,T
ES00053612,2020-04-02T14:00:00Z,2020-04-02T15:00:00Z,-100,3.7,-370,T
ES00053613,2020-04-02T14:00:00Z,2020-04-02T15:00:00Z,-100,-0.61,61,T
ES00053614,2020-04-02T14:00:00Z,2020-04-02T15:00:00Z,-50,-4.93,246.5,T
ES00053615,2020-04-02T04:00:00Z,2020-04-02T05:00:00Z,200,21.12,4224,F
ES00053616,2020-04-02T04:00:00Z,2020-04-02T05:00:00Z,300,25.12,7536,F
ES00053617,2020-04-02T04:00:00Z,2020-04-02T05:00:00Z,99,25.89,2563.11,F
ES00053618,2020-04-02T04:00:00Z,2020-04-02T05:00:00Z,200,26.12,5224,F
ES00053619,2020-04-02T04:00:00Z,2020-04-02T05:00:00Z,100,26.13,2613,F
ES00053620,2020-04-02T04:00:00Z,2020-04-02T05:00:00Z,75,26.84,2013,F
ES00053621,2020-04-02T04:00:00Z,2020-04-02T05:00:00Z,50,26.99,1349.5,F
ES00053622,2020-04-02T04:00:00Z,2020-04-02T05:00:00Z,126,27.12,3417.12,F
ES00053623,2020-04-02T05:00:00Z,2020-04-02T06:00:00Z,200,26.85,5370,F
ES00053624,2020-04-02T05:00:00Z,2020-04-02T06:00:00Z,100,27.51,2751,F
ES00053625,2020-04-02T05:00:00Z,2020-04-02T06:00:00Z,50,28.81,1440.5,F
ES00053626,2020-04-02T05:00:00Z,2020-04-02T06:00:00Z,100,28.82,2882,F
ES00053627,2020-04-02T05:00:00Z,2020-04-02T06:00:00Z,200,29.85,5970,F
ES00053628,2020-04-02T05:00:00Z,2020-04-02T06:00:00Z,98,30.12,2951.76,F
ES00053629,2020-04-02T05:00:00Z,2020-04-02T06:00:00Z,50,30.57,1528.5,F
ES00053630,2020-04-02T05:00:00Z,2020-04-02T06:00:00Z,200,30.81,6162,F
ES00053631,2020-04-02T05:00:00Z,2020-04-02T06:00:00Z,52,31.58,1642.16,F
ES00053632,2020-04-02T15:00:00Z,2020-04-02T16:00:00Z,-100,13.78,-1378,T
ES00053633,2020-04-02T15:00:00Z,2020-04-02T16:00:00Z,-200,13.62,-2724,T
ES00053634,2020-04-02T15:00:00Z,2020-04-02T16:00:00Z,-100,13.62,-1362,T
ES00053635,2020-04-02T16:00:00Z,2020-04-02T17:00:00Z,-200,18.93,-3786,T
ES00053636,2020-04-02T17:00:00Z,2020-04-02T18:00:00Z,-100,21.94,-2194,T
ES00053637,2020-04-02T20:00:00Z,2020-04-02T21:00:00Z,-150,21.67,-3250.5,T
ES00053638,2020-04-02T21:00:00Z,2020-04-02T22:00:00Z,-140,20.3,-2842,T
ES00053639,2020-04-02T21:00:00Z,2020-04-02T22:00:00Z,-150,18.75,-2812.5,T
ES00053640,2020-04-02T21:00:00Z,2020-04-02T22:00:00Z,-10,18.75,-187.5,T
ES00053641,2020-04-02T15:00:00Z,2020-04-02T16:00:00Z,-100,13.04,-1304,T
ES00053642,2020-04-02T15:00:00Z,2020-04-02T16:00:00Z,-100,12.56,-1256,T
ES00053643,2020-04-02T16:00:00Z,2020-04-02T17:00:00Z,-160,17.87,-2859.2,T
ES00053644,2020-04-02T17:00:00Z,2020-04-02T18:00:00Z,-110,20.79,-2286.9,T
ES00053645,2020-04-02T18:00:00Z,2020-04-02T19:00:00Z,-60,22.2,-1332,T
ES00053646,2020-04-02T19:00:00Z,2020-04-02T20:00:00Z,-60,21.67,-1300.2,T
ES00053647,2020-04-02T20:00:00Z,2020-04-02T21:00:00Z,-75,20.92,-1569,T
ES00053648,2020-04-02T21:00:00Z,2020-04-02T22:00:00Z,-150,18,-2700,T
ES00053649,2020-04-02T15:00:00Z,2020-04-02T16:00:00Z,-110,12.61,-1387.1,T
ES00053650,2020-04-02T15:00:00Z,2020-04-02T16:00:00Z,-100,12.2,-1220,T
ES00053651,2020-04-02T15:00:00Z,2020-04-02T16:00:00Z,-10,12.03,-120.3,T
ES00053652,2020-04-02T16:00:00Z,2020-04-02T17:00:00Z,-120,17.34,-2080.8,T
ES00053653,2020-04-02T17:00:00Z,2020-04-02T18:00:00Z,-70,20.15,-1410.5,T
ES00053654,2020-04-02T18:00:00Z,2020-04-02T19:00:00Z,-20,21.28,-425.6,T
ES00053655,2020-04-02T19:00:00Z,2020-04-02T20:00:00Z,-20,20.75,-415,T
ES00053656,2020-04-02T20:00:00Z,2020-04-02T21:00:00Z,-75,20.15,-1511.25,T
ES00053657,2020-04-02T21:00:00Z,2020-04-02T22:00:00Z,-75,14.6,-1095,T
ES00053658,2020-04-02T21:00:00Z,2020-04-02T22:00:00Z,-75,13.77,-1032.75,T
ES00053659,2020-04-02T15:00:00Z,2020-04-03T09:00:00Z,-6840,2.5,-17100,T
ES00053660,2020-04-02T15:00:00Z,2020-04-02T22:00:00Z,-1820,-8,14560,T
ES00053747,2020-04-02T22:00:00Z,2020-04-03T06:00:00Z,1560,46.5,72540,T
ES00053748,2020-04-02T22:00:00Z,2020-04-02T23:00:00Z,-100,18.52,-1852,T
ES00053749,2020-04-02T22:00:00Z,2020-04-02T23:00:00Z,-100,17.78,-1778,T
ES00053750,2020-04-02T22:00:00Z,2020-04-02T23:00:00Z,-100,17.52,-1752,T
ES00053751,2020-04-02T22:00:00Z,2020-04-02T23:00:00Z,-150,17.27,-2590.5,T
ES00053752,2020-04-02T22:00:00Z,2020-04-02T23:00:00Z,-100,17.14,-1714,T
ES00053753,2020-04-02T23:00:00Z,2020-04-03T00:00:00Z,-100,15.63,-1563,T
ES00053754,2020-04-02T23:00:00Z,2020-04-03T00:00:00Z,-100,15.21,-1521,T
ES00053755,2020-04-02T23:00:00Z,2020-04-03T00:00:00Z,-100,14.68,-1468,T
ES00053756,2020-04-02T23:00:00Z,2020-04-03T00:00:00Z,-100,14.63,-1463,T
ES00053757,2020-04-02T23:00:00Z,2020-04-03T00:00:00Z,-150,14.55,-2182.5,T
ES00053758,2020-04-03T00:00:00Z,2020-04-03T01:00:00Z,-100,15.02,-1502,T
ES00053759,2020-04-03T00:00:00Z,2020-04-03T01:00:00Z,-100,14.61,-1461,T
ES00053760,2020-04-03T00:00:00Z,2020-04-03T01:00:00Z,-100,14.02,-1402,T
ES00053761,2020-04-03T00:00:00Z,2020-04-03T01:00:00Z,-100,13.99,-1399,T
ES00053762,2020-04-03T00:00:00Z,2020-04-03T01:00:00Z,-150,13.86,-2079,T
ES00053763,2020-04-03T01:00:00Z,2020-04-03T02:00:00Z,-100,15.02,-1502,T
ES00053764,2020-04-03T01:00:00Z,2020-04-03T02:00:00Z,-100,14.61,-1461,T
ES00053765,2020-04-03T01:00:00Z,2020-04-03T02:00:00Z,-100,14.03,-1403,T
ES00053766,2020-04-03T01:00:00Z,2020-04-03T02:00:00Z,-100,14.02,-1402,T
ES00053767,2020-04-03T01:00:00Z,2020-04-03T02:00:00Z,-150,13.9,-2085,T
ES00053768,2020-04-03T02:00:00Z,2020-04-03T03:00:00Z,-100,15.52,-1552,T
ES00053769,2020-04-03T02:00:00Z,2020-04-03T03:00:00Z,-100,14.86,-1486,T
ES00053770,2020-04-03T02:00:00Z,2020-04-03T03:00:00Z,-100,14.52,-1452,T
ES00053771,2020-04-03T02:00:00Z,2020-04-03T03:00:00Z,-100,14.28,-1428,T
ES00053772,2020-04-03T02:00:00Z,2020-04-03T03:00:00Z,-150,14.14,-2121,T
ES00053773,2020-04-03T03:00:00Z,2020-04-03T04:00:00Z,-100,15.52,-1552,T
ES00053774,2020-04-03T03:00:00Z,2020-04-03T04:00:00Z,-100,14.78,-1478,T
ES00053775,2020-04-03T03:00:00Z,2020-04-03T04:00:00Z,-100,14.52,-1452,T
ES00053776,2020-04-03T03:00:00Z,2020-04-03T04:00:00Z,-100,14.26,-1426,T
ES00053777,2020-04-03T03:00:00Z,2020-04-03T04:00:00Z,-150,14.13,-2119.5,T
ES00053778,2020-04-03T04:00:00Z,2020-04-03T05:00:00Z,-100,20.02,-2002,T
ES00053779,2020-04-03T04:00:00Z,2020-04-03T05:00:00Z,-100,19.12,-1912,T
ES00053780,2020-04-03T04:00:00Z,2020-04-03T05:00:00Z,-100,19.02,-1902,T
ES00053781,2020-04-03T04:00:00Z,2020-04-03T05:00:00Z,-100,18.92,-1892,T
ES00053782,2020-04-03T05:00:00Z,2020-04-03T06:00:00Z,-100,22.02,-2202,T
ES00053783,2020-04-03T05:00:00Z,2020-04-03T06:00:00Z,-100,21.03,-2103,T
ES00053784,2020-04-03T06:00:00Z,2020-04-03T07:00:00Z,-100,22.63,-2263,T
ES00053785,2020-04-02T22:00:00Z,2020-04-02T23:00:00Z,-50,19.02,-951,T
ES00053786,2020-04-02T22:00:00Z,2020-04-02T23:00:00Z,-50,18.02,-901,T
ES00053787,2020-04-02T22:00:00Z,2020-04-02T23:00:00Z,-50,17.02,-851,T
ES00053788,2020-04-02T22:00:00Z,2020-04-02T23:00:00Z,-125,16.85,-2106.25,T
ES00053789,2020-04-02T22:00:00Z,2020-04-02T23:00:00Z,-60,16.41,-984.6,T
ES00053790,2020-04-02T23:00:00Z,2020-04-03T00:00:00Z,-50,16.02,-801,T
ES00053791,2020-04-02T23:00:00Z,2020-04-03T00:00:00Z,-50,15.02,-751,T
ES00053792,2020-04-02T23:00:00Z,2020-04-03T00:00:00Z,-125,14.24,-1780,T
ES00053793,2020-04-02T23:00:00Z,2020-04-03T00:00:00Z,-50,14.02,-701,T
ES00053794,2020-04-02T23:00:00Z,2020-04-03T00:00:00Z,-60,13.75,-825,T
ES00053795,2020-04-03T00:00:00Z,2020-04-03T01:00:00Z,-125,13.56,-1695,T
ES00053796,2020-04-03T00:00:00Z,2020-04-03T01:00:00Z,-100,13.11,-1311,T
ES00053797,2020-04-03T00:00:00Z,2020-04-03T01:00:00Z,-100,13.03,-1303,T
ES00053798,2020-04-03T00:00:00Z,2020-04-03T01:00:00Z,-10,12.86,-128.6,T
